city,site_eui,energy_star_score,gross_floor_area_sqft,total_ghg_mtco2e,y_log_ghg
denver,51.8,68.0,,631.6,6.449838310871549
denver,57.6,77.0,,343.1,5.840932312803435
denver,47.7,89.0,,515.8,6.247655952468392
denver,68.2,90.0,,390.0,5.968707559985366
denver,146.5,12.0,,671.7,6.51129946503156
denver,55.1,52.0,,255.1,5.54556799320548
denver,79.4,66.0,,455.1,6.122712083717655
denver,72.1,69.0,,189.5,5.249652194566756
denver,81.1,74.0,,228.3,5.435031189863859
denver,68.2,75.0,,533.9,6.282079813537204
denver,39.3,88.0,,652.7,6.482648530618684
denver,36.9,88.0,,213.9,5.370172803648464
denver,37.6,90.0,,635.8,6.456455634530173
denver,50.4,94.0,,234.9,5.463407986413629
denver,63.1,57.0,,309.9,5.739471317064708
denver,54.7,87.0,,300.8,5.709764546333749
denver,73.0,43.0,,994.0,6.902742737158593
denver,49.2,70.0,,602.5,6.402746040537586
denver,46.5,76.0,,238.3,5.477717994914328
denver,44.4,100.0,,585.8,6.374684046268826
denver,33.1,100.0,,334.1,5.814428994743265
denver,86.2,28.0,,3395.7,8.130559651043198
denver,50.3,97.0,,110.8,4.716711560720999
denver,46.2,99.0,,208.5,5.344723739362192
denver,75.3,48.0,,1709.9,7.444774826830603
denver,63.7,57.0,,326.1,5.790265934544339
denver,89.7,63.0,,288.8,5.669191029886582
denver,54.2,72.0,,792.3,6.676201460307957
denver,60.7,77.0,,208.5,5.344723739362192
denver,49.5,85.0,,1529.1,7.333088371727768
denver,73.1,86.0,,172.8,5.157905212831292
denver,0.0,0.0,,0.0,0.0
denver,94.9,60.0,,253.8,5.540478923698008
denver,88.2,70.0,,1324.2,7.189318670425741
denver,54.4,93.0,,972.7,6.8811032479847105
denver,36.8,94.0,,174.2,5.165928178502291
denver,55.5,95.0,,2127.2,7.663031831007631
denver,22.9,0.0,,153.1,5.03760174232607
denver,91.2,45.0,,338.1,5.826295049131593
denver,57.9,67.0,,566.0,6.340359303727752
denver,70.3,73.0,,155.7,5.054333149361975
denver,68.7,76.0,,1895.5,7.5477653611289535
denver,44.6,86.0,,2253.2,7.720550421807978
denver,37.1,88.0,,238.8,5.479805242593414
denver,27.2,96.0,,141.0,4.955827057601261
denver,106.2,36.0,,2263.4,7.725065102162505
denver,38.6,92.0,,111.6,4.72384171570559
denver,49.3,92.0,,1999.8,7.60130237956341
denver,35.4,96.0,,1134.6,7.034916424598816
denver,54.2,0.0,,322.9,5.7804348261772835
denver,79.9,26.0,,1092.3,6.996955924440439
denver,82.3,58.0,,168.9,5.135210028677887
denver,72.3,84.0,,310.1,5.740114403903592
denver,49.9,85.0,,237.3,5.473530384104697
denver,55.4,90.0,,2102.0,7.6511201757027
denver,54.3,92.0,,249.2,5.522260598032811
denver,59.4,95.0,,206.8,5.336576078665127
denver,85.5,40.0,,447.9,6.106800145787886
denver,54.0,71.0,,588.1,6.378595948527642
denver,83.8,77.0,,445.8,6.102111067195046
denver,40.1,92.0,,117.9,4.778282803696737
denver,45.0,98.0,,159.6,5.078916801512661
denver,90.3,31.0,,905.1,6.809149675228015
denver,74.9,72.0,,1251.2,7.13265728331121
denver,58.0,80.0,,800.1,6.685985783221071
denver,54.5,83.0,,247.6,5.515845179076611
denver,97.0,67.0,,569.9,6.347214062970213
denver,54.9,70.0,,571.4,6.3498380476822955
denver,76.8,75.0,,251.7,5.532203014394148
denver,49.5,78.0,,298.2,5.7011122461003225
denver,62.1,85.0,,211.5,5.358941988364472
denver,38.2,88.0,,749.7,6.6210061045789566
denver,44.4,97.0,,221.4,5.404477562376427
denver,42.1,100.0,,600.2,6.3989276578788195
denver,92.0,12.0,,247.9,5.517051209373546
denver,57.3,62.0,,589.8,6.381477550657225
denver,0.0,0.0,,0.0,0.0
denver,112.1,1.0,,486.4,6.189085141191105
denver,56.4,42.0,,262.4,5.573673789309181
denver,94.4,53.0,,600.1,6.398761310045116
denver,57.6,72.0,,554.6,6.320048610880189
denver,50.5,93.0,,241.6,5.49141399650995
denver,50.3,94.0,,232.9,5.454893673590133
denver,32.1,99.0,,599.6,6.39792915554923
denver,63.7,52.0,,668.7,6.506829850916005
denver,61.2,76.0,,468.5,6.1516682986483175
denver,67.8,77.0,,486.4,6.189085141191105
denver,46.3,82.0,,127.7,4.857484114602081
denver,41.4,85.0,,148.7,5.008633291425583
denver,43.0,85.0,,176.4,5.178407069875479
denver,42.5,99.0,,206.7,5.336094730882067
denver,115.6,32.0,,591.8,6.384857073981877
denver,97.3,40.0,,644.5,6.470025210286697
denver,57.6,89.0,,263.4,5.577463107977531
denver,38.4,95.0,,616.3,6.4253551293998505
denver,56.2,100.0,,142.0,4.962844630259907
denver,0.0,0.0,,0.0,0.0
denver,65.5,23.0,,1039.3,6.94726441207685
denver,61.6,28.0,,248.7,5.520260197285728
denver,60.7,50.0,,1051.1,6.958543445814242
denver,57.1,70.0,,1461.3,7.287765817617833
denver,66.5,85.0,,1612.0,7.385851078125209
denver,46.7,85.0,,369.4,5.914583502772024
denver,46.7,88.0,,295.1,5.690697235107546
denver,46.6,92.0,,227.1,5.429784129290343
denver,44.2,95.0,,1485.9,7.3044486947031775
denver,37.9,96.0,,2483.7,7.817907206896882
denver,63.1,67.0,,767.3,6.644180281873589
denver,65.4,73.0,,322.8,5.780126041243535
denver,34.9,91.0,,277.4,5.629058928460265
denver,45.6,97.0,,223.2,5.4125385106380595
denver,21.2,100.0,,1329.5,7.193310090417744
denver,80.5,30.0,,1428.0,7.264730177929867
denver,59.5,62.0,,295.6,5.692384429703832
denver,70.2,64.0,,1528.0,7.332369205929062
denver,54.2,76.0,,2091.9,7.646305942995932
denver,53.4,84.0,,2226.3,7.708545368557439
denver,62.4,85.0,,632.6,6.451417840500216
denver,45.3,98.0,,928.6,6.8347543860976465
denver,39.0,100.0,,1051.9,6.959303540862714
denver,63.2,24.0,,2376.3,7.773720668904227
denver,64.3,72.0,,1673.9,7.423508740984425
denver,37.2,94.0,,1964.6,7.583552821206969
denver,103.0,21.0,,251.4,5.5310151306670585
denver,57.1,59.0,,637.9,6.459747947608298
denver,84.7,68.0,,185.2,5.226821364842967
denver,71.5,71.0,,208.3,5.343768629451954
denver,105.1,73.0,,270.9,5.605434351638425
denver,71.2,77.0,,445.1,6.100543142134219
denver,80.5,77.0,,179.5,5.195730777772936
denver,45.1,83.0,,273.1,5.61349300330874
denver,84.3,58.0,,218.3,5.390440655423842
denver,96.0,61.0,,773.9,6.652733988769905
denver,70.1,77.0,,646.4,6.472964341492144
denver,50.7,84.0,,1276.3,7.152503754048731
denver,34.8,95.0,,4066.4,8.310759253664974
denver,48.3,95.0,,869.6,6.769182629118197
denver,19.4,100.0,,69.9,4.2612704335380815
denver,69.4,12.0,,1202.8,7.093238499113671
denver,55.1,21.0,,318.7,5.767383056065796
denver,74.9,38.0,,357.9,5.883043798153562
denver,79.8,83.0,,576.3,6.358362062066888
denver,56.9,92.0,,173.6,5.162497643405501
denver,50.2,95.0,,226.5,5.427150238391005
denver,66.3,100.0,,141.3,4.957937505095806
denver,93.1,54.0,,422.4,6.048317358700765
denver,49.5,84.0,,519.1,6.254021100779027
denver,50.5,88.0,,359.0,5.886104031450156
denver,46.1,89.0,,744.9,6.614591542961118
denver,46.6,91.0,,898.3,6.80161668292047
denver,45.8,91.0,,817.4,6.707351214637416
denver,37.3,96.0,,272.7,5.612032616046633
denver,45.5,97.0,,329.4,5.800304041646823
denver,45.9,97.0,,218.2,5.389984555073861
denver,70.9,51.0,,2070.6,7.636076534549736
denver,88.5,56.0,,768.2,6.645351013714625
denver,71.3,64.0,,999.7,6.90845503409641
denver,61.0,69.0,,346.8,5.851627601920183
denver,56.7,84.0,,392.5,5.975081067857458
denver,57.1,32.0,,1748.4,7.467028150985755
denver,95.0,67.0,,375.1,5.929855065476291
denver,89.6,78.0,,1874.4,7.536577248985525
denver,56.5,89.0,,579.7,6.364234272378004
denver,53.7,93.0,,119.6,4.792479284293085
denver,67.9,97.0,,311.8,5.745564008671156
denver,77.7,62.0,,174.1,5.165357239291806
denver,45.2,89.0,,900.7,6.804281870505861
denver,68.4,88.0,,2057.5,7.629732841209959
denver,32.6,100.0,,191.0,5.2574953720277815
denver,44.7,97.0,,1806.6,7.499755277537124
denver,67.3,75.0,,5753.9,8.657806944810401
denver,48.1,90.0,,1315.6,7.182807935033776
denver,54.9,92.0,,1952.4,7.5773267230133765
denver,38.8,100.0,,291.9,5.6798312538336875
denver,22.6,100.0,,1931.7,7.566673267991422
denver,60.0,99.0,,400.8,5.995954452380834
denver,44.2,92.0,,1902.0,7.551186867296149
denver,47.5,88.0,,220.9,5.402226829938548
denver,39.1,100.0,,203.6,5.321056853517526
denver,47.2,81.0,,2662.5,7.887396326357054
denver,49.1,98.0,,1143.9,7.0430725759297665
denver,57.7,96.0,,285.3,5.65704021210407
denver,66.3,74.0,,1132.1,7.0327125183865205
denver,29.8,98.0,,3009.2,8.009761800718262
denver,42.2,100.0,,1614.0,7.387090235656757
denver,63.1,75.0,,167.5,5.126935749792416
denver,47.6,93.0,,432.2,6.071199515126835
denver,67.5,70.0,,2087.0,7.643961949002529
denver,80.8,74.0,,3556.3,8.176757109128552
denver,75.9,87.0,,494.2,6.2049617213703865
denver,39.3,100.0,,304.6,5.722277057292366
denver,43.5,98.0,,1599.6,7.378133837932945
denver,48.0,88.0,,1981.4,7.592063510874878
denver,39.0,97.0,,1504.3,7.316747492866458
denver,55.5,87.0,,1336.3,7.198407934878751
denver,37.4,99.0,,1145.5,7.044469102297959
denver,49.8,96.0,,1549.1,7.346074723961249
denver,35.2,99.0,,1065.0,6.97166860472579
denver,36.9,100.0,,69.1,4.249922794040544
denver,173.4,0.0,,637.4,6.458965046135599
denver,49.9,98.0,,105.5,4.66814498514948
denver,168.3,0.0,,570.9,6.348964150921271
denver,66.9,0.0,,1208.6,7.098045005425268
denver,104.8,0.0,,532.3,6.279084117606557
denver,84.3,0.0,,1030.3,6.938575421322024
denver,53.9,0.0,,255.9,5.548686904115838
denver,80.7,0.0,,1684.6,7.429876862489979
denver,44.2,98.0,,90.4,4.515245478460105
denver,59.5,0.0,,138.3,4.93662988078576
denver,56.9,0.0,,883.2,6.784683281392143
denver,73.1,0.0,,622.1,6.434707019550176
denver,68.1,0.0,,382.7,5.949860997252907
denver,37.9,99.0,,130.3,4.877484781308751
denver,77.4,0.0,,345.5,5.847882818629958
denver,100.7,0.0,,4739.9,8.463982270083168
denver,112.8,0.0,,1682.3,7.428511431425036
denver,33.2,0.0,,609.8,6.414769573344477
denver,59.6,0.0,,358.4,5.884435974349459
denver,76.9,0.0,,371.8,5.921042082811436
denver,89.5,0.0,,1561.6,7.354106379562644
denver,83.1,0.0,,241.0,5.488937726156687
denver,183.7,0.0,,1388.4,7.236627278258781
denver,67.1,0.0,,201.3,5.3097517441737
denver,99.1,0.0,,638.6,6.460842980959799
denver,77.7,0.0,,385.8,5.957907763579139
denver,61.7,0.0,,955.3,6.863071671355497
denver,76.7,0.0,,334.4,5.815323849389109
denver,199.7,0.0,,815.1,6.704536896475197
denver,52.8,0.0,,225.2,5.42141956368202
denver,61.9,0.0,,1119.5,7.021530293240982
denver,22.7,0.0,,804.2,6.691090693765636
denver,78.3,65.0,,1287.2,7.161001174112791
denver,111.5,0.0,,1630.9,7.397500259136889
denver,59.6,0.0,,457.9,6.128832321400788
denver,50.1,0.0,,1125.6,7.0269595264606135
denver,24.6,93.0,,63.1,4.160444363926624
denver,86.6,26.0,,228.8,5.437209365414655
denver,93.2,66.0,,750.3,6.621805039375115
denver,64.3,54.0,,575.5,6.3569753397091135
denver,55.4,40.0,,227.9,5.433285226958521
denver,38.4,96.0,,96.7,4.581901559048737
denver,31.2,0.0,,60.4,4.117409835153096
denver,170.3,1.0,,1451.0,7.280697195384741
denver,57.2,33.0,,317.0,5.762051382780177
denver,65.4,80.0,,3721.5,8.222150764558164
denver,45.4,57.0,,380.9,5.94515879423147
denver,76.4,71.0,,173.7,5.163070217140011
denver,80.4,66.0,,276.3,5.625099952621732
denver,50.1,80.0,,236.9,5.471850417308912
denver,43.2,94.0,,260.4,5.566051801190121
denver,42.1,56.0,,203.6,5.321056853517526
denver,41.4,86.0,,381.4,5.946467181177246
denver,52.8,96.0,,487.9,6.1921579695846
denver,29.8,72.0,,139.2,4.94306997460049
denver,45.5,80.0,,319.9,5.771129548115811
denver,26.9,100.0,,470.0,6.154858094016418
denver,33.4,0.0,,122.2,4.81380905109942
denver,68.4,51.0,,397.8,5.988460038087683
denver,0.0,0.0,,0.0,0.0
denver,78.8,66.0,,303.4,5.718342625987531
denver,75.9,71.0,,277.7,5.630135934487902
denver,61.6,93.0,,234.4,5.461286194826176
denver,85.0,31.0,,651.5,6.480811139196849
denver,43.7,80.0,,115.5,4.757891273005756
denver,47.8,81.0,,197.7,5.291796149557771
denver,53.6,88.0,,239.9,5.484381909620826
denver,29.5,0.0,,80.8,4.404277243608702
denver,53.7,95.0,,2391.8,7.7802195073157385
denver,49.8,0.0,,168.5,5.1328529268205045
denver,93.4,18.0,,217.7,5.387700927682722
denver,43.3,98.0,,89.3,4.5031374604229395
denver,69.5,0.0,,230.6,5.4450117456988405
denver,58.5,68.0,,231.6,5.449320240084564
denver,63.2,86.0,,160.6,5.085124146086995
denver,48.8,86.0,,121.1,4.804840381116659
denver,47.2,97.0,,227.2,5.430222437427975
denver,45.0,0.0,,197.7,5.291796149557771
denver,63.5,60.0,,612.6,6.419343250053046
denver,49.2,95.0,,120.0,4.795790545596741
denver,63.8,84.0,,284.7,5.654942309236727
denver,46.3,85.0,,549.0,6.309918278226516
denver,71.4,94.0,,448.4,6.107913359751229
denver,61.4,70.0,,3156.4,8.057504183097626
denver,57.1,92.0,,594.8,6.3899050402791815
denver,35.6,95.0,,148.6,5.007965065540377
denver,65.5,100.0,,221.6,5.4053764388414445
denver,53.4,79.0,,186.4,5.2332453698043215
denver,73.1,92.0,,793.7,6.677964684946134
denver,43.6,97.0,,140.5,4.952299717083292
denver,46.1,0.0,,223.6,5.414321042304342
denver,66.8,55.0,,238.0,5.476463551931511
denver,44.5,90.0,,568.9,6.3454609068409535
denver,58.5,92.0,,210.6,5.354697699984144
denver,35.2,0.0,,95.1,4.565389315976247
denver,83.0,80.0,,159.7,5.0795392727434665
denver,58.0,92.0,,1322.7,7.188186124719725
denver,48.7,98.0,,317.5,5.763622475012218
denver,49.8,83.0,,171.7,5.1515559851526325
denver,39.7,78.0,,384.3,5.954022251632112
denver,47.5,81.0,,1023.9,6.932350325837517
denver,44.9,99.0,,195.5,5.280662431309316
denver,27.8,100.0,,130.7,4.880526608749236
denver,26.6,100.0,,114.3,4.747537427275013
denver,81.2,65.0,,787.3,6.6698787280658625
denver,56.9,70.0,,986.0,6.894670039433482
denver,39.2,92.0,,180.4,5.200704537681037
denver,43.0,0.0,,125.5,4.840242308167575
denver,55.7,78.0,,474.0,6.163314804034641
denver,25.1,100.0,,490.5,6.197461939587221
denver,68.0,80.0,,303.0,5.717027701406222
denver,56.0,100.0,,168.7,5.134032172240181
denver,87.9,69.0,,667.0,6.504288173536645
denver,92.2,35.0,,420.5,6.04381977744191
denver,55.7,62.0,,360.7,5.890815138958052
denver,69.8,7.0,,386.8,5.9604897428085515
denver,77.4,52.0,,639.4,6.462092981122559
denver,55.6,74.0,,604.0,6.405228458030842
denver,50.5,94.0,,739.9,6.607865663422611
denver,22.2,100.0,,618.5,6.428912701069197
denver,34.2,0.0,,53.7,4.001863709427935
denver,94.3,63.0,,208.7,5.345677937907874
denver,70.3,97.0,,219.6,5.396351106819402
denver,67.9,0.0,,221.5,5.404927101606295
denver,47.4,41.0,,736.4,6.603130485800044
denver,70.6,66.0,,145.7,4.9883896851489355
denver,43.4,100.0,,112.9,4.735320870453137
denver,79.5,0.0,,227.1,5.429784129290343
denver,68.7,69.0,,505.6,6.227721737567575
denver,29.2,97.0,,106.6,4.678420647727684
denver,26.4,100.0,,314.4,5.753841674528938
denver,49.0,100.0,,2287.6,7.7356955558836145
denver,46.7,82.0,,721.9,6.5832709000062515
denver,53.3,93.0,,252.0,5.53338948872752
denver,75.6,81.0,,451.5,6.114787763139981
denver,106.8,19.0,,423.4,6.050676406739828
denver,87.4,14.0,,725.3,6.587963152612122
denver,58.2,58.0,,900.3,6.803838165562364
denver,57.1,89.0,,254.1,5.541655625147766
denver,136.0,14.0,,468.9,6.15251990610877
denver,36.4,93.0,,400.0,5.993961427306569
denver,73.9,62.0,,627.6,6.4434951243634675
denver,72.2,67.0,,955.0,6.862757913051401
denver,52.0,67.0,,387.0,5.961005339623274
denver,35.3,96.0,,184.9,5.225208894727398
denver,21.2,100.0,,249.5,5.523458920524919
denver,898.0,0.0,,102.0,4.634728988229636
denver,0.0,0.0,,0.0,0.0
denver,52.7,94.0,,181.2,5.205104984825858
denver,24.4,100.0,,175.3,5.172187089403825
denver,57.9,0.0,,294.8,5.689683550276699
denver,144.9,29.0,,988.6,6.897300821078278
denver,49.5,73.0,,214.1,5.371103036273684
denver,51.3,94.0,,314.5,5.754158681981268
denver,65.9,78.0,,793.1,6.677209397901166
denver,40.8,83.0,,132.4,4.893352133481524
denver,54.4,86.0,,362.0,5.8944028342648505
denver,76.4,77.0,,348.0,5.855071922202427
denver,50.4,83.0,,133.7,4.903050083416319
denver,68.6,89.0,,285.9,5.659133722987319
denver,59.8,87.0,,208.1,5.342812606434588
denver,70.7,92.0,,170.2,5.1428324637076415
denver,40.8,96.0,,331.4,5.806339062981293
denver,75.5,0.0,,283.6,5.651084685655752
denver,52.0,63.0,,3957.3,8.283569919146643
denver,55.1,93.0,,286.8,5.662265794453267
denver,53.2,96.0,,112.2,4.729156165769083
denver,46.0,90.0,,534.9,6.283947576500805
denver,70.5,54.0,,236.6,5.47058858748849
denver,30.9,98.0,,342.6,5.839478190110101
denver,57.4,98.0,,986.9,6.8955814780504285
denver,90.7,59.0,,849.3,6.745589228391747
denver,48.7,83.0,,136.3,4.922168312773925
denver,80.0,47.0,,698.4,6.550222824629276
denver,82.5,76.0,,162.2,5.094976442530006
denver,66.5,34.0,,208.6,5.345200952446887
denver,76.5,61.0,,1038.7,6.946687488983924
denver,78.5,85.0,,194.4,5.275048739608683
denver,44.4,0.0,,138.5,4.93806460126142
denver,44.4,40.0,,658.7,6.491785186228825
denver,51.5,87.0,,492.7,6.201928045264817
denver,63.9,89.0,,1191.9,7.0841425962879
denver,46.8,93.0,,212.3,5.362699625477305
denver,47.1,94.0,,199.5,5.300814246746624
denver,49.2,69.0,,385.3,5.956614269672236
denver,41.1,70.0,,135.6,4.91705694713669
denver,44.3,93.0,,108.9,4.699570861409576
denver,49.5,93.0,,191.8,5.261653382176445
denver,33.8,0.0,,156.0,5.056245805348308
denver,40.8,0.0,,116.0,4.762173934797756
denver,61.6,90.0,,345.6,5.848171377281505
denver,70.3,99.0,,637.5,6.459121675472594
denver,28.4,100.0,,379.3,5.940960414934214
denver,46.5,39.0,,321.4,5.775793010632473
denver,66.3,85.0,,257.2,5.553734478412542
denver,80.3,56.0,,313.5,5.750984076140496
denver,54.0,70.0,,177.3,5.183467524869095
denver,51.1,81.0,,136.8,4.925803358579558
denver,34.7,99.0,,352.7,5.868449096211435
denver,45.4,97.0,,226.4,5.426710581316436
denver,37.2,100.0,,513.5,6.243195555274104
denver,66.2,76.0,,644.1,6.469405343538196
denver,53.6,85.0,,434.7,6.076953933123397
denver,105.3,3.0,,435.3,6.078330080129564
denver,47.3,86.0,,130.4,4.8782461060505105
denver,27.1,96.0,,685.2,6.53116913042435
denver,33.0,100.0,,153.9,5.042779747422823
denver,107.7,30.0,,282.0,5.645446897643238
denver,68.8,95.0,,526.1,6.267390283861161
denver,84.6,65.0,,911.3,6.815968883351428
denver,54.0,90.0,,147.9,5.003274939689963
denver,60.2,93.0,,305.0,5.723585101952381
denver,53.6,93.0,,179.7,5.196838197598183
denver,50.9,74.0,,140.1,4.9494688588587685
denver,65.8,49.0,,248.3,5.518656990529513
denver,57.5,93.0,,104.7,4.660604892876192
denver,57.4,70.0,,989.4,6.898108901930332
denver,37.8,100.0,,218.3,5.390440655423842
denver,83.6,53.0,,183.8,5.2192741592075835
denver,72.6,95.0,,326.2,5.790571604728592
denver,56.1,66.0,,156.1,5.056882545261575
denver,76.5,63.0,,457.3,6.127523991515078
denver,58.7,72.0,,199.9,5.302807271820889
denver,209.1,1.0,,475.5,6.166467723094256
denver,65.0,79.0,,1354.1,7.211630531328668
denver,46.0,88.0,,463.0,6.139884552226255
denver,36.4,95.0,,201.7,5.311727053457954
denver,71.3,88.0,,413.7,6.027555367252336
denver,41.7,97.0,,96.1,4.575741375297279
denver,40.9,99.0,,130.0,4.875197323201151
denver,59.4,79.0,,193.1,5.268373490174964
denver,37.6,95.0,,103.6,4.650143551630823
denver,55.9,83.0,,270.0,5.602118820879701
denver,39.2,96.0,,167.8,5.128714582161857
denver,58.7,22.0,,1405.8,7.249072900599828
denver,88.1,39.0,,201.8,5.312220271717028
denver,58.1,95.0,,532.3,6.279084117606557
denver,36.9,99.0,,164.0,5.10594547390058
denver,61.1,69.0,,1023.4,6.931862354325371
denver,33.1,86.0,,185.7,5.2295030505476765
denver,47.5,93.0,,202.9,5.31762967758041
denver,104.8,64.0,,299.7,5.706113089994483
denver,84.2,74.0,,429.4,6.064715008847575
denver,79.9,44.0,,467.3,6.149109116189496
denver,58.1,84.0,,891.4,6.793914462558377
denver,53.2,92.0,,657.8,6.490419998303485
denver,58.9,96.0,,590.3,6.382323502826784
denver,67.8,61.0,,655.5,6.486922693742851
denver,69.5,76.0,,455.5,6.1235887000350235
denver,45.0,78.0,,208.5,5.344723739362192
denver,44.9,89.0,,118.5,4.783316371371566
denver,44.9,90.0,,1593.2,7.374127321993823
denver,38.1,95.0,,170.8,5.146331009550155
denver,100.3,46.0,,170.4,5.1440000061636795
denver,85.2,79.0,,215.9,5.379436417832829
denver,41.4,83.0,,559.7,6.329186003129627
denver,58.1,83.0,,153.8,5.042133961155627
denver,51.5,95.0,,351.9,5.8661847306812245
denver,0.4,100.0,,1.8,1.0296194171811581
denver,59.4,89.0,,213.2,5.366910158013648
denver,51.5,93.0,,405.6,6.007829901194246
denver,53.9,98.0,,296.5,5.695414224985685
denver,37.5,89.0,,532.4,6.279271611747914
denver,15.5,100.0,,531.3,6.277207240178711
denver,67.8,84.0,,1236.9,7.121171674537765
denver,43.8,91.0,,175.1,5.17105201550216
denver,27.1,0.0,,143.9,4.976043849326636
denver,63.6,0.0,,176.4,5.178407069875479
denver,109.4,50.0,,997.7,6.906454433249089
denver,64.1,0.0,,161.6,5.0912931971137105
denver,70.6,71.0,,283.7,5.651435994283992
denver,68.6,75.0,,437.6,6.083587835983788
denver,57.3,70.0,,142.7,4.967727793084979
denver,34.9,0.0,,204.4,5.324959297494458
denver,43.6,93.0,,308.5,5.734958092124651
denver,26.6,98.0,,585.5,6.3741726680935304
denver,50.6,90.0,,1020.4,6.928929514213544
denver,45.6,90.0,,116.0,4.762173934797756
denver,48.3,83.0,,254.5,5.543222409643759
denver,38.4,88.0,,184.1,5.220896219579452
denver,47.4,88.0,,282.1,5.6458001921178536
denver,71.5,91.0,,1848.5,7.522670611272509
