city,property_id,property_name,gross_floor_area_sqft,site_eui,energy_star_score,total_ghg_mtco2e,address,zip,year_built
philadelphia,881444100,Tucker House Nursing & Rehab,70299.0,109.1,47.0,630.6,1001 Wallace St,19123,1978
philadelphia,881520650,Liberties Lofts,159556.0,15.1,,230.0,710-20 N 5th Street,19123,1930
philadelphia,882017845,Ajax Building,80000.0,147.5,,828.6,1000-52 FRANKFORD AVE ,19123,1926
philadelphia,882932476,"00291- Philadelphia, PA",51000.0,241.8,33.0,1066.5,180 W Girard Ave,19123,2004
philadelphia,883009101,Miller Building,80000.0,45.0,86.0,290.6,441 n 5th st,19123,1956
philadelphia,8830216000,841 N American Street,68000.0,26.3,95.0,150.4,841 N American Street,19123,1949
philadelphia,883300500,Corn Exchange,50704.0,120.4,14.0,481.5,123 Chestnut St,19123,1923
philadelphia,883522900,Riverview Place,188046.0,39.1,84.0,676.4,520 N. Christopher Columbus Boulevard,19123,1929
philadelphia,884019025,CubeSmart - PA - Store 6786,59000.0,2.1,,12.1,456 North Christopher Columbus Boulevard,19123,1980
philadelphia,884028510,CubeSmart - PA - Store 599,96318.0,23.0,,182.2,400-18 N. 5th Street,19123,2005
philadelphia,884028602,456 N 5th Street,185421.0,132.8,,1829.5,456 N 5th Street,19123,1978
philadelphia,884072000,900-58 N. 9TH STREET,360000.0,,,,900-58 N. 9TH STREET,19123,1929
philadelphia,885042880,1002 N 2nd St,83500.0,56.4,1.0,394.0,1102 N. 2nd Street,19123,2017
philadelphia,886904200,MT. TABOR SR. CYBER VILLAGE,59095.0,32.7,67.0,170.7,973 N 7TH ST,19123,2007
philadelphia,888035756,Cigar Factory Condominium,59464.0,8.2,100.0,41.0,1147 N. 4th Street,19123,1900
philadelphia,888039250,American Loft,69894.0,40.9,60.0,273.7,212 Brown St.,19123,2009
philadelphia,888053785,(PA2509) - Beaux Arts,93600.0,29.5,71.0,264.6,1238 Callowhill Street,19123,1909
philadelphia,888057285,429 N. 13th Street,70140.0,26.3,100.0,127.4,429 N. 13th Street,19123,1900
philadelphia,888062668,Waterfront Square,1032000.0,42.1,65.0,2933.4,901 N Penn St,19123,2009
philadelphia,888116634,1234 Lofts,42099.0,32.3,,105.3,1234 Hamilton Street,19123,2005
philadelphia,888140126,"511, A Condominiums",73000.0,49.9,46.0,328.5,511 North Broad Street,19123,1930
philadelphia,777575905,Community Academy of Philadelphia,158000.0,30.4,90.0,305.9,1100 East Erie Avenue,19124,1958
philadelphia,777607000,PECO G and Luzerne Service Center,22230.0,94.8,,157.2,4000 G Street,19124,1951
philadelphia,778010005; 884460955,Frankford Hospital,377764.0,176.3,96.0,3315.3,4900 Frankford Ave,19124,1987
philadelphia,778031022,Friends Hospital,296945.0,154.7,,2890.1,4641 Roosevelt Boulevard,19124,1950
philadelphia,778531801,First Philadelphia Charter School,478150.0,51.8,95.0,316.9,4300 Tacony St.,19124,2002
philadelphia,778651005,CO/GLC 19008/4808 LEIPER ST/PHILADELPHIA/PA,79883.0,123.6,,941.5,4808 LEIPER ST,19124,1905
philadelphia,783705200,Lea,70000.0,71.8,40.0,299.6,4700 LOCUST ST,19124,1914
philadelphia,783804600,Communications Tech HS,66937.0,,,,8110 Lyons Ave,19124,1960
philadelphia,784408400,Lankenau,74000.0,39.7,85.0,246.3,201 SPRING LANE,19124,1971
philadelphia,786112400,Sullivan,65000.0,4370.0,1.0,21087.9,5300 DITMAN ST,19124,1929
philadelphia,786182000,Edmunds HR,135208.0,57.7,41.0,619.8,1197 HAWORTH ST,19124,1923
philadelphia,786334800,Smedley,51000.0,,,0.0,1790 BRIDGE ST,19124,1980
philadelphia,786407400,Frankford HS,313765.0,60.0,77.0,1120.8,5000 OXFORD AVE,19124,1916
philadelphia,786424600,Stearne,76150.0,53.6,71.0,266.3,1655 UNITY ST,19124,1966
philadelphia,786487800,Marshall J,58450.0,43.2,82.0,194.0,4500 GRISCOM ST,19124,1909
philadelphia,786550200,Harding,129264.0,76.9,48.0,586.0,2000 WAKELING ST,19124,1924
philadelphia,881105000,Avondale Apartments,82600.0,64.5,22.0,406.0,4628 Leiper Street,19124,1960
philadelphia,881106400; 881106500; 881220900,Oxford Portfolio LLC,70800.0,96.3,44.0,423.6,4925 Saul Street,19124,1920
philadelphia,882058827,ShopRite of Bridge and Harbison,67846.0,231.3,50.0,1260.1,5597 Tulip Street,19124,2017
philadelphia,882120009,castor,60000.0,28.5,96.0,128.2,1509 e erie ave,19124,1945
philadelphia,882181540,Walmart Store #5103,109554.0,87.4,52.0,823.7,"4600 Roosevelt Blvd., Bldg G",19124,2003
philadelphia,882181575,4112 - ROOSEVELT,163574.0,54.5,73.0,692.0,4640 S.E. Roosevelt Boulevard,19124,1995
philadelphia,882885808,BHB Group Investments LLC,93132.0,,,,5300 Whitaker Ave.,19124,1940
philadelphia,884044800,"Driscoll Construction Co., Inc.",61034.0,3.1,,18.3,3901 D Street,19124,1949
philadelphia,884051000,Cousin's Philadelphia LLC,114900.0,14.9,94.0,164.0,101 E.Luzerne Street,19124,1931
philadelphia,884089000,4201 Tacony St.,268125.0,65.1,52.0,239.5,633 W Rittenhouse St,19124,1950
philadelphia,884110150,Bachmann Industries,115105.0,19.9,,167.1,1400 East Erie Avenue,19124,1950
philadelphia,884114000,3901 G street,108000.0,31.0,,240.1,3901 G street,19124,1950
philadelphia,884114510,4309 G Street,71509.0,22.4,48.0,142.7,4309 G Street,19124,1950
philadelphia,884119600,CubeSmart - PA - Store 549,68479.0,11.5,,60.1,777 Mayfair Street,19124,2005
philadelphia,884120510,CDC,1197220.0,37.2,64.0,3126.2,5600 Langdon St,19124,1964
philadelphia,884184000,Dara 401 LLC,112.0,16737.5,,135.5,401-25 E Hunting Park Ave,19124,1935
philadelphia,884184500,ECI Building,93000.0,8.3,96.0,48.8,4343 Whitaker Ave.,19124,1950
philadelphia,884202100,"Barsky-Fleming Marketing, Inc.",104000.0,15.4,,119.3,2070-80  Wheatsheaf Lane,19124,1920
philadelphia,884213645,Prime Storage - Aramingo,62600.0,,,,4415 Aramingo Ave,19124,1987
philadelphia,884353875,Frankford Depot,102000.0,161.9,,1111.6,Bridge Street && Frankford Avenue,19124,1957
philadelphia,884460965,Fleet Shop 134,62839.0,150.3,,613.0,100 E Hunting Park Ave,19124,1968
philadelphia,884460970,Juniata Park,102300.0,102.1,10.0,706.5,801 E HUNTING PARK AVE,19124,2007
philadelphia,884736525,175 DE NJ LLC,50126.0,13.5,80.0,51.7,1241 E Erie Ave,19124,1922
philadelphia,886608600,CMH Development LP,268565.0,89.3,27.0,1442.7,1401 E Bristol Road,19124,1938
philadelphia,886614100,Willows Apartments,56280.0,14.0,100.0,63.6,1338 Foulkrod Street,19124,1960
philadelphia,777012002,Temple Episcopal Hospital,442145.0,318.9,11.0,8460.6,100 East Lehigh Avenue,19125,1940
philadelphia,777141500,Kensington HS CAPA,88915.0,31.4,67.0,254.5,1901 N Front St,19125,2009
philadelphia,777633005,CO/GLC 19040/2514 EMERALD ST/PHILADELPHIA/PA,57568.0,122.6,,672.5,2514 EMERALD ST,19125,1905
philadelphia,781401800,Penn Treaty,144000.0,63.5,62.0,518.1,600 E THOMPSON ST,19125,1928
philadelphia,786085600,Kensington HS Business-Urban,108000.0,68.0,58.0,553.1,2075 E CUMBERLAND ST,19125,1917
philadelphia,786121075,Kensington HS Health,56394.0,47.1,83.0,177.1,2445 EMERALD ST,19125,2001
philadelphia,786491000,Brown HA,67795.0,41.6,69.0,187.7,1900 E SERGEANT ST,19125,1959
philadelphia,786594000,Hackett,108550.0,45.6,77.0,328.2,2161 E YORK ST,19125,1969
philadelphia,881006090,Frankford Lofts,52000.0,22.4,88.0,108.3,1039-55 Frankford Avenue,19125,1930
philadelphia,881069200,Hagert St Lofts LP,55500.0,,,,1821-45 E HAGERT ST,19125,1920
philadelphia,881442763,Wolff Court,,,,0.0,501 E Girard Ave.,19125,2021
philadelphia,882028200,SugarHouse Casino,754800.0,103.1,,7117.3,1001 North Delaware Ave,19125,2010
philadelphia,883365000,1080 N Delaware Ave,137500.0,58.5,,680.8,1080 N Delaware Ave,19125,1960
philadelphia,883365200,Penn Treaty Park Place,178680.0,48.2,89.0,630.1,1334-76 Beach st,19125,1911
philadelphia,883376771,2424 Studios,87000.0,31.0,88.0,250.3,2424 E. York Street,19125,1870
philadelphia,886652800,Neumann North - MICHAELS,181599.0,52.3,36.0,694.5,1741 Frankford Avenue,19125,1990
philadelphia,776614005,CO/GLC 17110/6468 N BROAD ST/PHILADELPHIA/PA,57899.0,162.5,,900.6,6468 N BROAD ST,19126,1905
philadelphia,784552600,Rowen,56400.0,89.3,35.0,378.1,6841 NORTH 19TH ST,19126,1938
philadelphia,785097400,Wagner,81589.0,103.0,16.0,630.4,1701 CHELTEN AVE,19126,1929
philadelphia,785360600,Ellwood,55621.0,265.1,1.0,1101.2,6701 N 13TH ST,19126,1957
philadelphia,881053500,Windsor Terrace Apts,54332.0,76.7,34.0,261.4,7000 North Broad Street,19126,1966
philadelphia,881054000,Bentley Manor,56200.0,61.8,68.0,225.4,1410 72nd Avenue,19126,1960
philadelphia,881220000,Melrose Park Manor,60984.0,81.7,79.0,279.5,210 W. Cheltenham Avenue,19126,1965
philadelphia,881447800,York Nursing & Rehabilitation Center,92445.0,129.7,64.0,795.2,7101 Old York Rd.,19126,1964
philadelphia,881447900,600 West Cheltenham Ave,71096.0,135.8,,686.9,600 West Cheltenham Ave,19126,1950
philadelphia,,The Glen at Shawmont Station - (gl140),192780.0,65.2,7.0,1043.4,300 Autumn River Run,19128,2006
philadelphia,,Ivy Ridge Shopping Center,106353.0,123.4,,1015.2,7100-7162 Ridge Ave,19128,2006
philadelphia,212381330,Shawmont,83510.0,54.0,55.0,272.0,535 SHAWMONT AVE,19128,1929
philadelphia,7.84E+17,Levering Amy Northwest,69475.0,12.8,98.0,78.7,6000 RIDGE AVE,19128,1929
philadelphia,775713501,Salvation Army,202397.0,34.5,66.0,427.7,4555 Pechin Street,19128,1940
philadelphia,784190100,Saul CTE,104018.0,38.5,85.0,287.3,7100 HENRY AVE,19128,1980
philadelphia,784378200,Roxborough HS,240000.0,68.6,72.0,976.3,6498 RIDGE AVE,19128,1924
philadelphia,784378900,Cook-Wissahickon,73100.0,39.5,91.0,185.7,531 RIGHTER ST.,19128,1969
philadelphia,881079800,Metropolitan Manayunk Hill,72900.0,65.0,67.0,298.7,450 Domino Lane,19128,1963
philadelphia,881080050,Domino Lane Apartments,63918.0,55.7,92.0,215.7,477-89 Domino Ln,19128,1960
philadelphia,881087500,Ridgeview Apartments,77182.0,55.7,78.0,291.1,6725 Ridge Avenue,19128,1964
philadelphia,881090000,Metropolitan Roxborough,127615.0,64.8,58.0,527.6,7841 Ridge Avenue,19128,1964
philadelphia,881090500,The Ridge Apartments,116269.0,51.8,71.0,406.0,7949 Ridge Avenue,19128,1961
philadelphia,881091000,Colonial Village Townhomes,71040.0,1.1,,7.0,8875 Ridge Avenue,19128,1980
philadelphia,881436400,Fairmont Hospital,89344.0,64.1,,445.8,561 Fairthorne Avenue,19128,1997
philadelphia,881436500,The Renfrew Center - CURRENT,57784.0,,,,475 Spring Lane,19128,1985
philadelphia,881447100,Cathedral Village,506974.0,83.0,1.0,2998.3,600 E Cathedral Rd,19128,1979
philadelphia,881962001,The View at Manayunk,62300.0,25.2,99.0,145.9,4136 Mitchell St. ,19128,2019
philadelphia,882116500,Andorra Shopping Center-Kohl's,80200.0,120.8,1.0,923.0,"701 E Cathedral Rd ""Henry Avenue && Cathedral Road""",19128,1953
philadelphia,882116500,10274-Andorra - Solar,82784.0,25.9,100.0,178.3,8500 Henry Avenue,19128,1997
philadelphia,882117000,Shop Rite of Roxborough,54844.0,261.7,61.0,1160.7,6901 Ridge Avenue,19128,1990
philadelphia,882348400,Green Woods Charter School,115650.0,45.8,62.0,232.1,468 Domino Lane,19128,2014
philadelphia,884083010,Riverside Mr. Storage,18000.0,11.9,,19.3,5026 Ridge Ave,19128,2000
philadelphia,884083200,21808-Philadelphia / Ridge AVE,70581.0,10.2,,68.9,7571 Ridge Avenue,19128,2000
philadelphia,884630430,401 Domino Lane,303224.0,15.3,94.0,186.7,401 Domino Lane,19128,1970
philadelphia,888210002;888210003;888210004;888210005;888210006;888210007;888210008;888210009;888210010;888210011;888210012;888210013;888210014;888210015;888210016;888210017;888210018;888210019;888210020;888210021;888210022;888210023;888210024;888210025;888210026;888210027;888210028;888210029;888210030;888210031;888210032;888210033;888210034;888210035;888210036;888210037;888210038;888210039;888210040;888210041;888210042;888210043;888210044;888210045;888210046;888210047;888210048;888210049;888210050;888210051;888210052;888210053;888210054;888210055;888210056;888210057;888210058;888210059;888210060;888210061;888210062;888210063;888210064;888210065;888210066;888210067;888210068;888210069;888210070;888210071;888210072;888210073;888210074;888210075;888210076;888210077;888210078;888210079;888210080;888210081;888210082;888210083;888210084;888210085;888210086;888210087;888210088;888210089;888210090;888210091;888210092;888210093;888210094;888210095;888210096;888210097;888210098;888210099;888210100;888210101;888210102;888210103;888210104;888210105,Dupont Towers,92114.0,90.3,12.0,582.3,6100 Henry Avenue,19128,1969
philadelphia,774010200,DUMed-Queen Lane Campus,262085.0,195.4,,3883.7,2900 Queen Lane,19129,1988
philadelphia,775069000,Mercy Vocational High School,61320.0,91.8,42.0,333.8,2900 W Hunting Park Ave,19129,1910
philadelphia,776293510,Salvation Army Kroc Center,130620.0,168.8,,1610.4,4200 Wissahickon Ave,19129,2010
philadelphia,784188400,Randolph CTE,121579.0,114.8,11.0,896.7,3101 HENRY AVE,19129,1975
philadelphia,784249400,Mifflin,62100.0,117.9,11.0,427.3,3624 CONRAD ST,19129,1937
philadelphia,881045000,The Residences at 219,85000.0,51.6,70.0,335.1,219 E Willow Grove Avenue,19129,1954
philadelphia,881136900,Falls Center,884471.0,54.5,,3302.7,3300 Henry Avenue,19129,1920
philadelphia,881137200,Scotts Mills,126339.0,32.1,87.0,326.6,3510-30 Scotts Lane,19129,1940
philadelphia,881137425,Dobson Mills,752225.0,21.6,86.0,1558.3,4055 Ridge Avenue,19129,2007
philadelphia,882064855,Cottman & Bustleton Center,68642.0,83.3,,455.8,2101-41 Cottman Ave.,19129,1964
philadelphia,882066190,ShopRite of Fox Street,75488.0,260.5,48.0,1543.9,2800 Fox Street,19129,2013
philadelphia,882066190,Bakers Centre (bk008),235750.0,298.8,,4836.4,2800 Fox Street ,19129,2015
philadelphia,882066200,ROBERTS AVE,113132.0,108.4,11.0,848.1,2950 ROBERTS AVE,19129,2017
philadelphia,884067451,Fox Street LLC,224848.0,5.8,90.0,113.6,2325 -2339 W Allegheny Ave,19129,1920
philadelphia,884069525,Midvale Depot,443000.0,72.6,,2437.9,4301 Wissahickon Avenue,19129,1996
philadelphia,884128504,U-Haul Moving & Storage Of Allegheny West (808059),456611.0,12.0,,487.4,2801 W Hunting Park Ave.,19129,1923
philadelphia,884131060,"4250 Wissahickon Avenue, Inc.",77456.0,24.1,39.0,146.3,4250 Wissahickon Ave.,19129,1938
philadelphia,884131500,"Altomare Precast, Inc.",146508.0,9.4,,132.2,4300 Wissahickon Avenue,19129,1910
philadelphia,884461920,Collectors HQ,65000.0,115.2,27.0,502.7,3190 W Stokley St /  3201 Fox St,19129,1959
philadelphia,884461930; 884461925,Queen Lane WTP,110000.0,180.8,,1562.3,3110 W Queen Lane,19129,1953
philadelphia,886761710,Falls Ridge,66123.0,41.0,78.0,197.9,4349 Ridge Avenue,19129,2004
philadelphia,772018000,1600-50 West Girard Avenue,134000.0,55.9,,589.5,1600-50 West Girard Avenue,19130,1927
philadelphia,772147500,St. Francis Xavier Church,57540.0,25.8,,85.8,2319-2331 Green Street,19130,1906
philadelphia,772510500,Saint Josephs Prep,285178.0,95.9,17.0,1601.2,1733 West Girard Ave,19130,1851
philadelphia,782025600,Franklin HS,242293.0,45.4,91.0,671.1,550 NORTH BROAD ST,19130,1958
philadelphia,782513600,Masterman,105000.0,59.0,67.0,434.4,1699 SPRING GARDEN ST,19130,1933
philadelphia,782513700; 782513701; 888073174,Art Museum Main Bldg & Perelman Bldg,804000.0,167.5,,10295.7,2600 Ben Franklin Pkwy,19130,1928
philadelphia,782640200,Franklin Learning Center,150000.0,65.9,69.0,693.7,616 N 15TH ST,19130,1909
philadelphia,881030930,Park Towne Premier (pt79),747444.0,85.3,29.0,4837.0,2200 Benjamin Franklin Pkwy,19130,1959
philadelphia,881041400,Packard Motor Car Building,165000.0,55.7,11.0,879.7,317 N Broad Street,19130,1910
philadelphia,881444600,Philadelphia Nursing Home,347543.0,98.6,2.0,2421.4,2100 W Girard Ave,19130,1950
philadelphia,881551130,The Granary,310417.0,40.7,73.0,983.8,1901-39 Callowhill St.,19130,2013
philadelphia,881553270;881553260,Dalian on the Park,536000.0,34.5,86.0,1330.5,500 North 21st Street,19130,2016
philadelphia,881561625,Spring Garden Towers - MICHAELS,194062.0,37.8,78.0,639.6,1818-20 ,19130,1979
philadelphia,"881561900, 881561800","North XNorthwest (nr083, nr082)",485155.0,20.7,83.0,943.7,450 N 18th St,19130,1988
philadelphia,881799800,1617 Poplar Street,17000.0,11.0,,17.3,1617-33 Poplar Street,19130,2017
philadelphia,882017900,R Investment Five LP,55000.0,424.2,7.0,1775.5,2101 Pennsylvania Avenue,19130,2016
philadelphia,883026600,1500 Spring Garden,1205490.0,168.2,19.0,18695.1,1500 Spring Garden Street,19130,1948
philadelphia,883524700,642 N. Broad St.,341146.0,35.4,86.0,755.3,642 N. Broad St.,19130,1903
philadelphia,884062510,Admin - Education Center,835000.0,40.5,78.0,3141.8,440 N BROAD ST,19130,2005
philadelphia,886652600,4400 Fairmount Ave,132266.0,52.0,21.0,587.8,4400 Fairmount Ave,19130,1980
philadelphia,886806600,JBJ Soul Homes,75000.0,19.2,,103.9,1415 Fairmount Avenue,19130,2014
philadelphia,886856402,The Willows at Mount Vernon-Ingerman,29170.0,54.2,42.0,128.2,1702 Mt Vernon St,19130,2018
philadelphia,888073251,(PA2284) - 2601 Parkway Condos,506636.0,44.5,55.0,2003.7,2601 Pennsylvania Ave,19130,1940
philadelphia,888088060,The Lofts at Logan View,97011.0,35.8,75.0,332.2,1666 Callowhill St.,19130,1900
philadelphia,888091015,(PA2141 - 2244) - City View North & South,529000.0,56.0,54.0,2259.1,2001 Hamilton Street,19130,1990
philadelphia,888111120,Tivoli Condos,225200.0,38.8,76.0,601.3,1900 Hamilton Street,19130,2006
philadelphia,888150532,The Philadelphian,1208034.0,56.0,79.0,4485.5,2401 Pennsylvania Ave,19130,1964
philadelphia,888152672,Brewery Condominiums- Main House,69000.0,21.7,98.0,126.9,825 N 29th St,19130,1875
philadelphia,888152826,Brewery Condominiums- Brewery House,61000.0,36.7,67.0,134.3,870 N 28th St.,19130,1900
philadelphia,,Hamilton Court,157304.0,9.8,100.0,147.3,101 39th St.,19131,1910
philadelphia,,PC - Sora Pool,84202.0,58.3,,300.7,3900 City Avenue,19131,2015
philadelphia,521034500,Overbrook Shop,200000.0,50.6,,722.1,5320 West Jefferson Street,19131,1994
philadelphia,77-4-5021-00,Mandeville Hall (MV),89373.0,65.1,,488.5,5600 City Avenue,19131,1997
philadelphia,774010040,Philadelphia College of Osteopathic Medicine,409268.0,229.6,,6087.3,4190 City Ave,19131,1972
philadelphia,774016000,List Associates,127785.0,41.9,90.0,454.5,3905 Ford Rd,19131,1956
philadelphia,774214500,4655-4661 Lancaster Avenue,108358.0,13.8,94.0,112.0,4655-4661 Lancaster Avenue,19131,1970
philadelphia,774500800,Lannon/Rashford,158239.0,88.7,,1104.4,5320 City Ave,19131,2004
philadelphia,774502100,Aggregate Excluding MV,981145.0,99.5,,6991.4,5600 City Avenue,19131,1927
philadelphia,774510100,Hawks' Landing Parking Facility,149640.0,4.6,,65.6,2461 N. 54th Street,19131,2008
philadelphia,774579500,Overbrook Campus,84311.0,45.3,,292.0,6051 Overbrook Avenue,19131,1891
philadelphia,774606005,CO/GLC 13030/5160 LANCASTER AVE/PHILADELPHIA/PA,52021.0,150.6,,728.8,5160 LANCASTER AVE,19131,1905
philadelphia,783042600,Belmont WTP,95000.0,183.7,,1236.7,4300 Ford Rd,19131,1965
philadelphia,783175200,Blankenburg,64000.0,86.5,34.0,310.5,4612-72 W GIRARD AVE,19131,1925
philadelphia,783257800,Heston,81640.0,62.0,51.0,338.1,1621 N 54TH ST,19131,1971
philadelphia,783258200,Overbrook HS,323316.0,47.7,94.0,1155.9,5898 LANCASTER AVE,19131,1926
philadelphia,783288200,Beeber,139000.0,61.5,59.0,643.0,5925 MALVERN AVE,19131,1933
philadelphia,783318200,Bluford,78257.0,97.9,7.0,604.1,5720 MEDIA ST,19131,1909
philadelphia,783736600,Shoemaker,132000.0,,,,5301 MEDIA ST,19131,1927
philadelphia,783744200,Mann,64200.0,9.4,100.0,56.3,5376 W BERKS ST,19131,1980
philadelphia,783766600,Gompers,56000.0,182.6,1.0,770.7,5701 WYNNEFIELD AVE,19131,1949
philadelphia,881155152,Mansion at Bala,444073.0,29.6,51.0,1256.2,4700 City Avenue,19131,2010
philadelphia,881155500,Metropolitan Wynnefield,59540.0,120.4,4.0,427.4,5000 Woodbine Avenue,19131,1953
philadelphia,881156500,4401 Conshohocken,80000.0,83.3,15.0,420.4,4401 Conshohocken Avenue,19131,1931
philadelphia,881157000,the metropolitan bala,188087.0,57.7,82.0,455.7,2746 Belmont Avenue,19131,1965
philadelphia,881157500,3040 Vista Apartment Homes - CO (rq01),132109.0,51.4,11.0,620.1,2805 N 47th St,19131,1968
philadelphia,881161000,Greenbriar Club Apartments,510612.0,100.0,26.0,2532.9,3901 Conshohocken Ave.,19131,1970
philadelphia,"881162420, 881162600, 881162520",PC - 4 Towers,806870.0,47.9,73.0,3159.5,3900 City Avenue,19131,2015
philadelphia,881162530,Lincoln Green 2018 LLC,605638.0,37.8,66.0,1666.2,4000 Presidential Blvd,19131,1989
philadelphia,881446000,Simpson House Inc.,275276.0,152.6,24.0,2412.3,2101 Belmont Ave.,19131,1899
philadelphia,"881446350, 886740291, 881446400",Kearsley,216723.0,71.8,68.0,1087.0,2100 North 49th Street,19131,1995
philadelphia,881446600,Hayes Manor,54902.0,774.7,1.0,2312.0,2210 Belmont Avenue,19131,1886
philadelphia,882092500,Monument Ave Fresh Grocer,56615.0,281.0,39.0,1213.0,4160 Monument Rd.,19131,1960
philadelphia,882150610,PHILADELPHIA WEST (2124),449031.0,69.0,76.0,917.2,4000 MONUMENT RD,19131,2007
philadelphia,883080200,WPVI-TV,156198.0,344.1,1.0,2267.0,4100 City Avenue,19131,2009
philadelphia,883086101,PC - Monroe,72250.0,38.2,81.0,264.0,1 Winding Drive,19131,2015
philadelphia,883371900,Philadelphia Business and Technology Center,267805.0,49.5,88.0,975.3,5070 Parkside Avenue,19131,1930
philadelphia,883753000,Hilton Philadelphia-Homewood Suites,258000.0,56.9,91.0,1158.9,4200 City Avenue,19131,2000
philadelphia,884220500,59th street,750000.0,3.9,76.0,274.1,2001 north 59th street,19131,1953
philadelphia,884462220,5001 Lancaster Avenue,22151.0,45.8,7.0,97.1,5001 Lancaster Avenue,19131,1920
philadelphia,886651600,Birchwood at Brooks (Brooks School)-Ingerman,25000.0,53.2,40.0,108.5,5630-40 Wyalusing Ave,19131,1999
philadelphia,886651700,Park Towers Apartments,67241.0,202.8,1.0,1014.0,4001 Conshokocken Ave,19131,1982
philadelphia,886666500,Wynne Senior,56530.0,25.2,87.0,130.6,2001 N. 54th Street,19131,2017
philadelphia,886907010,4051 W Ford Rd,112064.0,72.5,4.0,654.4,4051 W Ford Rd,19131,1980
philadelphia,888520668,River Park House Condominium,483235.0,73.7,55.0,1999.2,3600 Conshohocken Ave.,19131,1965
philadelphia,776185400,Deliverance Evangelistic Church,160000.0,,,,2001-49 West Lehigh Ave.,19132,1992
philadelphia,777692850,TECH Freire Charter School,52850.0,39.7,55.0,186.0,2221 N. Broad St.,19132,1924
philadelphia,784063000,Rhodes EW,180000.0,48.7,41.0,616.4,2900 W CLEARFIELD ST,19132,1972
philadelphia,784081400,Fitzsimon,133000.0,,100.0,0.0,2601 W CUMBERLAND ST,19132,1927
philadelphia,784224400,Allen Ethel,83197.0,75.8,34.0,421.5,3200 WEST LEHIGH AVE,19132,1971
philadelphia,784374200,Strawberry Mansion & Hill,320920.0,16.1,99.0,401.8,3133 RIDGE AVE,19132,1964
philadelphia,784615800,Wright,82000.0,36.5,88.0,201.3,2700 W DAUPHIN ST,19132,1905
philadelphia,785053000,Garage - Broad St,128600.0,80.3,,599.3,2600 N. Broad St.,19132,1980
philadelphia,785314800,Dobbins CTE,312395.0,80.1,33.0,1576.9,2100-50 W LEHIGH AVE,19132,1938
philadelphia,785727200,Pratt,59000.0,73.6,44.0,336.3,2200 N 22ND ST,19132,1952
philadelphia,785735000,Peirce TM,62000.0,7.3,100.0,36.6,2300 W CAMBRIA ST,19132,1909
philadelphia,881427010,2815 N. 17TH STREET,60000.0,25.6,99.0,119.8,2815 N. 17TH STREET,19132,1945
philadelphia,881427020,2900-12 N. 17TH STREET,60000.0,27.3,,133.1,2900-12 N. 17TH STREET,19132,1926
philadelphia,882042235,Hope Plaza,115000.0,40.4,,401.9,2101-49 West Lehigh Ave,19132,1986
philadelphia,882286600,2709 N. BROAD STREET,60000.0,1.0,,5.9,2709 N. BROAD STREET,19132,1923
philadelphia,882962800,1300 W. LEHIGH AVENUE,60000.0,3.7,,12.7,1300 W. LEHIGH AVENUE,19132,1964
philadelphia,883361500,2701 N. BROAD STREET,200000.0,29.3,,561.5,2701 N. BROAD STREET,19132,1923
philadelphia,883361600,1701 W Lehigh,76500.0,24.8,,128.0,1701 W Lehigh Avenue,19132,1900
philadelphia,884067430,Devon SS Allegheny,75000.0,87.0,,554.4,1831-41 W Allegheny Ave,19132,1950
philadelphia,884352645,Allegheny Depot,208000.0,45.3,,762.8,2600 W. Allegheny Avenue,19132,1986
philadelphia,886602600,Edgewood Apartments,58354.0,29.8,81.0,155.8,1508 W Allegheny Ave,19132,1920
philadelphia,886669500,Ruth Williams House,51248.0,52.5,,180.5,2415 N. Broad Street,19132,2017
philadelphia,777766301,Tabernacle Corps,53500.0,48.7,,201.8,3150 Mascher Street,19133,1914
philadelphia,785137405,Hartranft,85000.0,52.6,66.0,299.2,720 WEST CUMBERLAND ST,19133,1968
philadelphia,785547740,Admin - Rivera Building,60464.0,63.9,81.0,256.3,2603 N 5TH ST,19133,1980
philadelphia,785556400,Fairhill,75800.0,,100.0,0.0,601 W SOMERSET ST,19133,1968
philadelphia,785631800,Clymer,72643.0,14.1,99.0,95.2,1201 W RUSH ST,19133,1964
philadelphia,786154910,Hunter,98500.0,69.0,29.0,493.7,2400-54 N FRONT ST,19133,2004
philadelphia,786272100,deBurgos,131500.0,39.2,75.0,391.7,401 W LEHIGH AV,19133,2002
philadelphia,786646000,Welsh,71000.0,56.9,29.0,273.8,2331 N 4TH ST,19133,1966
philadelphia,786687200,Potter-Thomas,79933.0,60.5,68.0,300.8,3001 N 6TH ST,19133,1969
philadelphia,881134805,1007-15 W. LEHIGH AVENUE,60000.0,50.9,84.0,227.2,1007-15 W. LEHIGH AVENUE,19133,1940
philadelphia,881448410,Casa Caribe,71095.0,35.3,87.0,163.1,173 Allegheny Avenue,19133,1998
philadelphia,884343790,American Supply Co,130000.0,1.1,100.0,13.7,2411 N. American Street,19133,1930
philadelphia,886604105,700 Somerset LP,67500.0,43.6,67.0,241.3,700 Somerset,19133,2018
philadelphia,886609000,LEHIGH PARK I,22103.0,7.4,100.0,15.6,2600 N. Lawrence Street,19133,1934
philadelphia,886609000,LEHIGH PARK II,73675.0,46.2,98.0,226.8,2622-46 N. LAWRENCE STREET,19133,1962
