city,property_id,property_name,property_type,site_eui,energy_star_score,total_ghg_mtco2e,zip,gross_floor_area_sqft
nyc,6294423,DOT - 4444576 - North Fleet Depot (Harper St. Yard Facility) (LL84) (Leased),"Repair Services (Vehicle, Shoe, Locksmith, etc.)",116.3,,608.3,11368,95761.0
nyc,2558329,GC 200 Madison,Office,67.2,67.0,3303.0,10016,659245.0
nyc,7213057,183-02 Jamaica Avenue,Hotel,77.8,39.0,133.2,11423,26621.0
nyc,12344666,"BBL 4-09680-0001: DCAS, DEP (LL84)",Courthouse,41.5,86.0,945.9,11435,320535.0
nyc,1633458,R006-0500432,K-12 School,63.1,36.0,498.5,10307,116525.0
nyc,12344424,"BBL 3-04811-0001: DPR, DOE, DPR (LL84)",K-12 School,66.7,74.0,1172.8,11203,302596.0
nyc,15554387,United Talmud 110 Throop Ave,K-12 School,52.1,79.0,280.5,11206,90000.0
nyc,1634010,K304-0300299,K-12 School,54.1,80.0,439.0,11206,109200.0
nyc,6679763,Bayis Neemon,K-12 School,93.5,76.0,202.6,11219,33696.0
nyc,1836739,K286-0300285,K-12 School,46.8,97.0,368.5,11235,103200.0
nyc,1634470,Q107-0400095,K-12 School,70.7,62.0,695.9,11358,132060.0
nyc,1836804,K185-0300187,K-12 School,65.9,74.0,250.8,11209,64800.0
nyc,1634635,X016-0200052,K-12 School,43.5,93.0,160.0,10470,49660.0
nyc,1836536,R004-0500318,K-12 School,26.3,99.0,321.3,10312,159775.0
nyc,15240592,Morgan Steel LLC,Performing Arts,2.3,,31.3,11206,170432.0
nyc,12344414,"BBL 5-00319-0001: Clove Lakes, DPR, FDNY (LL84)",Ice/Curling Rink,269.2,,890.8,10301,47201.0
nyc,6735578,0058 - St Cecilia Church,Worship Facility,22.3,85.0,58.5,10029,46890.0
nyc,6690978,Rocklyn: 5724 13th Ave,Worship Facility,48.9,48.0,82.7,11219,30334.0
nyc,6237931,Congregation Rodeph Sholom,Worship Facility,97.6,28.0,261.4,10024,47140.0
nyc,3122521,Forbes,College/University,80.3,,667.7,10011,121054.0
nyc,12454919,Union Beer Distributors,Distribution Center,77.5,34.0,168.8,11211,43000.0
nyc,4905873,Beech Hills Corp 3 Site 5,Multifamily Housing,103.6,59.0,567.2,11362,103032.0
nyc,6217673,1072 Woodycrest,Multifamily Housing,100.5,19.0,270.3,10452,50760.0
nyc,12066223,28-40 West 23rd Street - Building 1,Office,74.8,74.0,1443.4,10010,112915.0
nyc,14766398,Raymour & Flanigan Marine Park Showroom,Retail Store,31.6,97.0,125.0,11234,55200.0
nyc,6889552,22-02/40 90th Street,Residence Hall/Dormitory,69.5,63.0,223.1,11369,46435.0
nyc,8169125,47 Claremont Ave,Residence Hall/Dormitory,81.1,86.0,120.0,10027,26302.0
nyc,6825475,3775 10 AVENUE,Non-Refrigerated Warehouse,53.7,64.0,138.5,10034,40000.0
nyc,2792593,BRP,Hotel,5.3,100.0,59.8,11201,212087.0
nyc,2705497,307 West 79th Street,Hotel,69.5,81.0,318.5,10024,80636.0
nyc,5876789,Hilton Garden Inn New York Times,Hotel,102.8,44.0,593.8,10018,88503.0
nyc,5838219,168 7th Street,Office,41.8,89.0,210.6,11215,73132.0
nyc,6434656,508 W. 26th Street,Office,39.6,84.0,459.9,10001,146416.0
nyc,6297034,HRA - 2011826 - Crotona Job and SNAP Centers (LL84) (Leased In),Office,70.1,68.0,574.4,10457,105217.0
nyc,6790212,1100-1104 Fulton Street,K-12 School,27.2,91.0,78.3,11238,43228.0
nyc,2665280,33 Central Park West,K-12 School,81.8,25.0,425.7,10023,82767.0
nyc,4134234,666 Broadway,Office,40.6,91.0,281.0,10012,100100.0
nyc,6301481,Werber: 41-24 50th St,Multifamily Housing,81.3,81.0,128.8,11377,27927.0
nyc,4411851,114 Albemarle Road,Multifamily Housing,11.0,100.0,55.2,11218,62934.0
nyc,2772568,The Charlotte,Multifamily Housing,87.1,60.0,338.2,11367,52000.0
nyc,6724185,118 -120 Garfield Place,Multifamily Housing,104.0,74.0,157.7,11215,27024.0
nyc,6292083,283 Cypress Avenue (DIEGO BEEKMAN),Multifamily Housing,157.0,5.0,363.7,10454,39915.0
nyc,2669611,AKAM - 230 Ashland Place,Multifamily Housing,224.7,1.0,1599.9,11217,125646.0
nyc,3523222,Reiger: 1810 Avenue N,Multifamily Housing,78.2,49.0,272.2,11230,61632.0
nyc,2739212,84 EQUITIES INC,Multifamily Housing,95.1,61.0,299.4,11418,55600.0
nyc,2801604,1660 REALTY LLC,Multifamily Housing,85.0,90.0,289.4,11210,60300.0
nyc,10891053,Jackson 78,Multifamily Housing,67.7,65.0,248.6,11372,64010.0
nyc,4042562,5120 19th Avenue.,Multifamily Housing,57.3,74.0,215.2,11204,61212.0
nyc,3523229,Reiger: 2121 82nd St,Multifamily Housing,73.4,67.0,224.7,11214,53928.0
nyc,6224334,Park Slope Homes,Multifamily Housing,80.0,76.0,120.1,11232,26614.0
nyc,6810609,Lehavre: 166-10 Powells Cove,Multifamily Housing,74.3,48.0,186.8,11357,43540.0
nyc,6793338,Delfor - 8909 32nd ave,Multifamily Housing,69.2,70.0,139.6,11369,26692.0
nyc,6232631,SH MANAGEMENT- 155 East 51 Street,Multifamily Housing,103.6,40.0,223.5,11203,38169.0
nyc,13286437,672 Beck Street,Multifamily Housing,46.7,99.0,121.1,10455,34200.0
nyc,16643423,112 WEST 114 STREET,Multifamily Housing,107.5,16.0,190.8,10026,31020.0
nyc,2710389,Newmark - 118 W 22nd St,Office,50.9,80.0,353.5,10011,90000.0
nyc,15140493,520 Prospect Pl,Senior Living Community,163.0,3.0,1277.2,11238,118230.0
nyc,15176848,60092 - Sunrise at East 56th,Senior Living Community,1.5,100.0,12.5,10022,135689.0
nyc,7416607,80 North 5th Street,Non-Refrigerated Warehouse,4.6,91.0,55.6,11249,160000.0
nyc,2794304,COMMODORE MANUFACT CORP,Non-Refrigerated Warehouse,14.6,95.0,465.3,11232,581000.0
nyc,7405027,Alexander 3-2964-1001,Non-Refrigerated Warehouse,44.3,48.0,102.7,11237,35709.0
nyc,6640722,PCL14006 (147-04 183RD ST),Non-Refrigerated Warehouse,73.0,32.0,216.2,11413,48795.0
nyc,6294450,DPR - 1039840 - Recreation Center 54 (LL84),Fitness Center/Health Club/Gym,162.9,,270.2,10022,21920.0
nyc,2819133,The Ritz Tower - 465 Park Avenue,Multifamily Housing,22.7,98.0,463.1,10022,263259.0
nyc,2667271,9 East 79th St,Multifamily Housing,115.2,,231.8,10075,32895.0
nyc,6227728,Prospect Park - Main,Residence Hall/Dormitory,163.0,,789.9,11215,80335.0
nyc,6793611,600 Lexington Avenue,Office,60.0,88.0,1397.8,10022,305167.0
nyc,6294445,DPR - 1081456 - Hansborough Recreation Center (LL84),Fitness Center/Health Club/Gym,153.2,,435.4,10037,38000.0
nyc,5048906,400E Fordham Road,Mixed Use Property,74.4,,1511.9,10458,271927.0
nyc,2689487,27 West 20th Street,Office,44.9,87.0,350.3,10011,100800.0
nyc,14909375,1619 Broadway,Office,81.2,69.0,870.1,10019,158150.0
nyc,2543889,GC - NRDC - New York,Office,46.1,,432.4,10011,130000.0
nyc,4403926,"364 93rd St, 11209",Multifamily Housing,76.3,83.0,250.6,11209,57024.0
nyc,10525598,87-70 173 Street - 45238,Multifamily Housing,86.8,70.0,382.3,11432,77000.0
nyc,6672063,1762 FIRST AVE 324 W 84 REALTY,Multifamily Housing,86.8,60.0,247.9,10024,38016.0
nyc,9848399,Berean Apartments,Multifamily Housing,59.6,82.0,564.6,11213,160265.0
nyc,2810748,MNM: 305 West 150 Street,Multifamily Housing,68.6,77.0,278.6,10039,68438.0
nyc,3529419,Wavecrest - 1310 Intervale Ave,Multifamily Housing,70.5,77.0,269.4,10459,63100.0
nyc,6766438,11 Crooke Avenue,Multifamily Housing,92.4,60.0,195.6,11226,36390.0
nyc,4038919,Orsid - 69-10 Yellowstone Boulevard,Multifamily Housing,68.3,72.0,775.0,11375,198640.0
nyc,4409177,163 Ocean Avenue,Multifamily Housing,83.2,55.0,556.2,11225,118785.0
nyc,4407794,1095 Park Ave,Multifamily Housing,56.8,75.0,708.0,10128,210715.0
nyc,6793538,306 WEST 112TH STREET: 306 WEST 112TH STREET,Multifamily Housing,98.9,42.0,155.6,10026,26670.0
nyc,2664279,Pinnacle - 84-49 Elmhurst Ave,Multifamily Housing,88.2,59.0,311.8,11373,62400.0
nyc,6819498,Nieuw Amsterdam Management - 2470 West 1 st,Multifamily Housing,97.6,35.0,331.2,11223,59100.0
nyc,4043057,CC - 267 West 152nd Street,Multifamily Housing,27.8,100.0,134.7,10039,78921.0
nyc,6771394,1612 Madison QX LLC,Multifamily Housing,59.1,77.0,123.0,11385,32663.0
nyc,2989315,8801 Shore Road,Multifamily Housing,79.3,38.0,871.0,11209,186000.0
nyc,10656507,123 Melrose Street,Multifamily Housing,56.3,71.0,1459.5,11206,384993.0
nyc,2686002,Victoria Hall Condominium,Multifamily Housing,95.6,58.0,690.6,11102,99600.0
nyc,10865542,Arbel Realty - 168 Kosciusko St,Multifamily Housing,48.0,18.0,194.4,11216,50929.0
nyc,7427364,107 Greene Street,Multifamily Housing,77.9,,197.4,10012,39207.0
nyc,5815591,40-40 75th Street - 43784,Multifamily Housing,48.8,89.0,236.6,11373,78000.0
nyc,6283444,1240 Westchester Avenue,Multifamily Housing,86.7,65.0,278.5,10459,55728.0
nyc,6190886,"2753 Realty, LLC",Multifamily Housing,107.6,32.0,227.3,11229,37800.0
nyc,4390418,420 E 61st Street,Multifamily Housing,94.8,9.0,1807.1,10065,307000.0
nyc,2672490,Pinnacle - 40-25 Hampton St,Multifamily Housing,97.7,31.0,332.2,11373,59280.0
nyc,9947964,Gershon: 1229 Avenue Y,Multifamily Housing,102.8,26.0,289.7,11235,49313.0
nyc,9431157,50-56 North 1st Street,Multifamily Housing,56.0,74.0,194.9,11249,54698.0
nyc,2586293,4 Bryant Park / 1071 6th Ave,Office,61.8,85.0,869.0,10018,180000.0
nyc,2975484,37 West 28th Street,Office,47.8,86.0,200.6,10001,54700.0
nyc,2866673,The Plaza Rehab and Nursing Home - 100 W Kingsbridge Rd.,Senior Care Community,65.6,70.0,1172.7,10468,235297.0
nyc,2921576,CBS  Ed Sullivan Theater 1697 Broadway,Office,190.6,,1534.7,10019,105950.0
nyc,6863812,390 Fort Washington,Residence Hall/Dormitory,92.6,62.0,218.4,10032,39630.0
nyc,6290511,2002 5th Ave Apt Corp,Multifamily Housing,57.5,73.0,111.4,10035,29387.0
nyc,3118977,AAR: 81-15 Queens Blvd,Multifamily Housing,48.4,93.0,216.8,11373,72152.0
nyc,5950632,REA00482F 482 Franklin Ave,Multifamily Housing,53.5,86.0,256.7,11238,68846.0
nyc,10366122,26 South 10,Multifamily Housing,70.8,58.0,243.8,11249,53479.0
nyc,4943417,99-31 66th Avenue - 43250,Multifamily Housing,28.0,90.0,123.5,11374,55434.0
nyc,6935983,63-34 Fresh Pond Road,Multifamily Housing,47.3,87.0,79.9,11385,28234.0
nyc,6183275,Rebecca Properties LLC,Multifamily Housing,57.0,89.0,325.3,11230,98181.0
nyc,6296730,529 Cozine Avenue,Manufacturing/Industrial Plant,27.9,,63.0,11208,39766.0
nyc,6898164,432 Austin Place,Manufacturing/Industrial Plant,42.3,,113.4,10455,41610.0
nyc,11857026,Rudd: 105 Franklin Street,Multifamily Housing,34.8,,60.1,10013,25947.0
nyc,4951954,AKAM - 245 East 25th Street,Multifamily Housing,67.9,69.0,1011.3,10010,199047.0
nyc,6296787,DSNY - 5013317 - Staten Island Lot Cleaning (LL84),"Repair Services (Vehicle, Shoe, Locksmith, etc.)",24.2,,53.2,10301,31190.0
nyc,7536925,111 Eighth Avenue,Office,246.5,,45247.6,10011,2336329.0
nyc,7860313,1060 Bedford Ave,Multifamily Housing,24.6,98.0,69.4,11238,35800.0
nyc,6707592,CD 280 LLC (280 East 2nd St): 280 East 2nd Street,Multifamily Housing,69.1,75.0,307.4,10009,72710.0
nyc,6675579,Highbridge Community HDFC - 1410 Nelson ave,Multifamily Housing,125.6,6.0,306.1,10452,42878.0
nyc,3935609,(7039) - Crestwood Bay View,Multifamily Housing,102.9,53.0,354.7,11209,60147.0
nyc,6704539,Lincoln Park Condo,Multifamily Housing,79.1,47.0,266.8,10023,55427.0
nyc,6457842,306 East 91st Street,Multifamily Housing,118.7,30.0,192.8,10128,28000.0
nyc,5828523,975 East Tremont,Multifamily Housing,88.6,64.0,410.2,10460,79154.0
nyc,4043953,Wavecrest - 128 East Clarke Place,Multifamily Housing,95.7,30.0,327.8,10452,56291.0
nyc,2734789,MILLER:  3109 Brighton 7th Street,Multifamily Housing,65.3,81.0,292.1,11235,77425.0
nyc,6793397,M&I Management- 350 EMPIRE BLVD,Multifamily Housing,100.9,12.0,265.7,11225,44838.0
nyc,2804087,109-20 71st Rd,Multifamily Housing,77.0,76.0,317.3,11375,72800.0
nyc,10405321,2001 Morris Avenue,Multifamily Housing,92.3,50.0,254.6,10453,46896.0
nyc,2662117,Pinnacle - 176 Clarkson Ave,Multifamily Housing,59.5,86.0,454.0,11226,132840.0
nyc,6202459,(7990) - Franklin Tower,Multifamily Housing,58.6,58.0,451.7,10014,107222.0
nyc,5863321,Century - 150 West 87th Street,Multifamily Housing,66.5,91.0,296.9,10024,59767.0
nyc,2636858,3611 Henry Hudson Parkway,Multifamily Housing,94.3,44.0,751.8,10463,133990.0
nyc,14946429,Gun Hill RGUN,Strip Mall,122.7,,697.1,10469,82790.0
nyc,4896929,Gilman: 265 Lafayette St,Multifamily Housing,125.8,11.0,515.7,10012,68038.0
nyc,6382107,247 West 21st Street,Multifamily Housing,79.4,78.0,188.1,10011,41100.0
nyc,4413815,LD Brokerage 1105 Boynton Ave,Multifamily Housing,129.3,2.0,584.7,10472,63486.0
nyc,3535838,1104-1112 Carroll Place,Multifamily Housing,122.7,20.0,489.8,10456,70220.0
nyc,6610569,Dunbar Apartments (BBL 1-02035-0001),Multifamily Housing,107.3,53.0,2650.3,10039,432493.0
nyc,6298656,Glen Oaks Village Section P,Multifamily Housing,105.4,38.0,1047.8,11004,172454.0
nyc,2736784,3502 Hull Avenue,Multifamily Housing,84.2,49.0,423.0,10467,86411.0
nyc,15122312,Bergen Apartments,Multifamily Housing,28.8,86.0,351.5,11234,175592.0
nyc,4442358,First Housing Company Bldg 6,Multifamily Housing,,,0.0,11365,35000.0
nyc,16856181,1310 Pennsylvania Avenue,Multifamily Housing,,,0.0,11239,198704.0
nyc,7674151,LSS- Post Office,Mailing Center/Post Office,,,0.0,11373,32526.0
nyc,6293935,ACS - 3073394 - Bushwick United Housing Development Fund Corp (LL84) (Leased In),Pre-school/Daycare,28.9,,70.5,11221,30686.0
nyc,14302311,Clutter,Self-Storage Facility,5.1,,35.0,11234,86902.0
nyc,8189356,1142 Pacific Street,Residential Care Facility,0.0,,0.0,11216,25839.0
nyc,6675619,"Westway Associates, LLC",Other - Lodging/Residential,,,,11370,38160.0
nyc,6292635,131-Hotel 48 Lex,Hotel,105.4,60.0,561.6,10017,85000.0
nyc,6297067,HRA - 3000573 - IREA IDNYC FIA (LL84) (Leased In),Office,155.4,10.0,432.3,11217,42179.0
nyc,6297260,NYPL - 2009573 - Tremont Branch Library (LL84),Library,46.4,,43.2,10457,11900.0
nyc,6294001,BPL - 3116706 - Flatbush Branch Library and Learning Center (LL84),Library,65.9,,92.6,11226,21790.0
nyc,6691173,Machon Sarah High School,K-12 School,55.0,39.0,116.7,11691,32900.0
nyc,1633165,K383-0300356,K-12 School,39.8,93.0,512.9,11237,211200.0
nyc,6701175,142 Broome Street,K-12 School,12.7,100.0,29.8,10002,36694.0
nyc,1836832,Q269-0401569,K-12 School,50.8,74.0,125.3,11373,41460.0
nyc,1160893,"BRONX, NY-2718",Retail Store,46.0,87.0,563.7,10475,166320.0
nyc,6297076,CIG - 1028831 - David H. Koch Theater (LL84),Performing Arts,112.1,,1950.8,10023,247480.0
nyc,6552534,Casa Renacer,Multifamily Housing,116.5,24.0,222.1,10035,31123.0
nyc,16089944,Betances I 540 E144th Street,Multifamily Housing,51.7,,29.2,10454,10648.0
nyc,9884198,1008 East 35th Street,Multifamily Housing,11.3,,5.0,11210,5548.0
nyc,12454980,Life Storage - 0639,Self-Storage Facility,17.1,,135.0,11101,115045.0
nyc,6311030,GWC/GLC 31ABV/3720 WOODSIDE AVE/LONG ISLAND CITY/NY,Non-Refrigerated Warehouse,61.4,72.0,113.7,11101,33895.0
nyc,4438712,CO/GLC 35102/360 BRIDGE ST/BROOKLYN/NY,Other - Technology/Science,269.8,,4103.6,11238,192316.0
nyc,9866521,1582 First Ave (fs23),Multifamily Housing,85.8,,41.1,10028,8500.0
nyc,15717889,19-33 37th Street,Manufacturing/Industrial Plant,551.6,,163.3,11105,5000.0
nyc,7469006,50 East 153 Street,Manufacturing/Industrial Plant,98.7,,634.3,10451,101235.0
nyc,13404059,100 Varick LLC,Self-Storage Facility,76.4,,224.6,11237,40000.0
nyc,1634637,X032-0200070,K-12 School,55.7,70.0,370.8,10458,107460.0
nyc,11922480,Aguilar Meat & Produce Inc.,Supermarket/Grocery Store,211.0,78.0,626.0,10367,26983.0
nyc,6297453,CIG - c126011 - New York Aquarium Campus (LL84),Other - Entertainment/Public Assembly,227.8,,4327.4,11224,259651.0
nyc,6297477,HHC - 1088883 - Henry J. Carter Hospital - Skilled Nursing Facility (LL84),Outpatient Rehabilitation/Physical Therapy,162.1,,1371.9,10035,120304.0
nyc,6296777,DSNY - 4005787 - Queens West 1 District Garage (LL84),"Repair Services (Vehicle, Shoe, Locksmith, etc.)",316.8,,606.4,11106,33725.0
nyc,6228015,Museum of Modern Art Campus,Museum,204.9,,10785.3,10019,744000.0
nyc,6821430,FIRST SPICE MIXING COMPANY,Office,26.9,95.0,73.8,11101,46000.0
nyc,6413426,Water Street Leasehold LLC,Office,64.0,85.0,3078.9,10005,631257.0
nyc,4413988,540 Atlantic Ave,Office,57.8,65.0,305.0,11217,78000.0
nyc,1634727,K007-0301678,K-12 School,61.6,55.0,466.8,11208,115200.0
nyc,12344523,"BBL 4-10944-0301: DPR, DOE (LL84)",K-12 School,44.0,87.0,596.8,11412,180432.0
nyc,3128951,Q280-0401692,K-12 School,46.0,91.0,210.6,11372,60844.0
nyc,1634604,M056-0100076,K-12 School,30.4,99.0,394.2,10002,183775.0
nyc,1633046,M189-0100158,K-12 School,188.9,5.0,1511.4,10040,134387.0
nyc,1633118,Q140-0400126,K-12 School,68.4,69.0,366.2,11434,90480.0
nyc,1634618,M136-0100122,K-12 School,60.4,87.0,463.4,10030,135725.0
nyc,11982401,75-24 Grand Central Pkwy,K-12 School,66.1,39.0,119.3,11375,28629.0
nyc,1633628,Q040-0400037,K-12 School,67.9,65.0,520.6,11433,126525.0
nyc,6604355,PISTILLI LANDMARK PLAZA LLC /1902,Office,83.2,28.0,246.1,11357,42600.0
nyc,8214986,220-15 HORACE HARDING EXPRESSWAY,Worship Facility,25.0,74.0,43.1,11364,29772.0
nyc,2746873,Lewisohn,College/University,438.9,,1505.0,10027,59863.0
nyc,10836303,330 Hudson,Office,56.9,85.0,2045.1,10014,470688.0
nyc,4038133,360 Lexington Ave,Office,44.5,84.0,848.1,10017,255544.0
nyc,6700288,3801 18th Avenuie,Multifamily Housing,94.6,46.0,152.8,11218,28410.0
nyc,14248796,84 Wilson Street,Multifamily Housing,36.7,,14.1,11211,6125.0
nyc,6390905,31-07 - 31-47 Healy Avenue,Multifamily Housing,10.9,100.0,27.9,11691,43500.0
nyc,7075499,3542 73 STREET,Multifamily Housing,79.9,61.0,155.0,11372,25832.0
nyc,6818178,Baychester Building 3,Multifamily Housing,,,,10466,39000.0
nyc,6225141,28 MONROE PLACE - 34579,Multifamily Housing,71.5,94.0,150.6,11201,28113.0
nyc,6735569,0058 - St Cecilia Parish Center,Social/Meeting Hall,61.7,,151.5,10029,36000.0
nyc,6583933,J and S Simcha Inc - 770 Mcdonald ave,Social/Meeting Hall,81.3,,130.2,11218,25440.0
nyc,3111362,414 West 14th Street   (418 West 14th St),Office,39.0,82.0,156.9,10014,51744.0
nyc,7034677,Prime Storage Rockaway,Self-Storage Facility,,,,11236,136108.0
nyc,10062873,SHS Ditson LLC,Self-Storage Facility,24.7,,130.0,10304,85450.0
nyc,10821375,1526 New Haven Avenue,Residential Care Facility,140.7,,267.2,11691,31915.0
nyc,3070554,Costco #1062 Manhattan,Supermarket/Grocery Store,224.5,40.0,1730.3,10035,112128.0
nyc,4409918,Eldorado Coffee Martos Realty LLC 56-75 49th St,Non-Refrigerated Warehouse,130.2,3.0,385.1,11378,53143.0
nyc,5869830,101 GILA REALTY INC.: 6121 Strickland Ave,Fitness Center/Health Club/Gym,34.2,,124.6,11234,55447.0
nyc,4995127,47-25 27th Street,Manufacturing/Industrial Plant,37.9,,125.9,11101,52000.0
nyc,15394408,500 E 132nd St,Manufacturing/Industrial Plant,57.5,,424.7,10454,98000.0
nyc,4802833,218 West 18th Street,Office,111.8,62.0,1155.7,10011,142590.0
nyc,6297366,DPR - 3329347 - Poseidon Playground Maintenance Building (LL84),"Repair Services (Vehicle, Shoe, Locksmith, etc.)",39.9,,48.2,11224,15175.0
nyc,2680047,RY - 1751 Second Ave,Multifamily Housing,73.3,16.0,2935.0,10128,583264.0
nyc,9036712,32 West 29th Street,Hotel,91.3,92.0,307.6,10001,50150.0
nyc,15658923,Century Dev: 11-36 45th Rd,Office,19.7,99.0,82.5,11101,59920.0
nyc,7435863,Icon West 25 Street,Office,16.6,99.0,58.5,10001,45449.0
nyc,12445643,The Bowery Hotel - 335 Bowery,Hotel,243.9,1.0,1336.7,10003,90411.0
nyc,5819693,Rousso Building Ferkauf School,College/University,83.3,,275.7,10461,51389.0
nyc,8992693,606 Broadway,Office,58.6,,153.2,10012,35900.0
nyc,5245630,2245 Barker Avenue,Multifamily Housing,57.5,94.0,244.0,10467,57678.0
nyc,4043960,Wavecrest - 2333 Webster Avenue,Multifamily Housing,100.4,32.0,734.9,10458,124888.0
nyc,6891186,572 Ocean Parkway,Multifamily Housing,124.6,14.0,237.2,11218,34000.0
nyc,3543893,Eastchester Rehabilitation Health Care Center,Multifamily Housing,148.7,1.0,545.1,10469,59714.0
nyc,6266276,10 Leonard Street  - 44442,Multifamily Housing,61.0,,107.5,10013,30202.0
nyc,13412298,Marcy towers,Multifamily Housing,42.7,98.0,117.7,11206,46133.0
nyc,16634830,35-16 76th Street,Multifamily Housing,81.4,70.0,277.0,11372,60000.0
nyc,2792662,EB Management Associates LLC,Multifamily Housing,152.3,5.0,555.5,11373,64509.0
nyc,12007498,Kolind Realty Corp,Multifamily Housing,188.8,1.0,280.7,11211,26870.0
nyc,2660600,1877 Realty LLC,Multifamily Housing,70.9,73.0,340.3,11230,83370.0
nyc,6292398,ZARA - Woodhull Park 191 - I LLC,Multifamily Housing,33.0,99.0,70.4,11423,34340.0
nyc,6799441,Weiser 3-2147-7502,Multifamily Housing,64.1,,105.9,11211,27024.0
nyc,4952724,AKAM - 80-35 Springfield Boulevard,Multifamily Housing,66.3,82.0,411.0,11427,107076.0
nyc,6435475,3213 SNYDER REALTY CORP,Multifamily Housing,76.1,46.0,164.4,11203,37525.0
nyc,6810627,Lehavre: 7-25 166th St.,Multifamily Housing,81.2,36.0,203.5,11357,43540.0
nyc,9613242,6309 Bay Parkway,Multifamily Housing,93.6,45.0,340.3,11204,64500.0
nyc,5863196,Leonedas: 103-19 68 ROAD,Multifamily Housing,68.5,99.0,326.2,11375,82833.0
nyc,6670252,837 East 22nd Street,Multifamily Housing,90.5,27.0,166.7,11210,32000.0
nyc,6382582,1043-1047 Avenue Saint John,Multifamily Housing,121.8,41.0,356.3,10455,39520.0
nyc,6699511,16 Ten Eyck Street,Multifamily Housing,115.2,17.0,270.3,11206,40102.0
nyc,5832542,Impact: 3165 Nostrand Ave,Multifamily Housing,78.0,49.0,565.1,11229,123371.0
nyc,4550539,665 88 Street,Multifamily Housing,78.3,59.0,287.3,11228,65600.0
nyc,6610148,CB - 60 West 14th Street,Multifamily Housing,79.3,20.0,209.7,10011,41900.0
nyc,11534220,562 Tysens Ln,Multifamily Housing,15.7,,8.3,10306,6700.0
nyc,16048541,158-11 - 158-21 Jewel Avenue,Office,159.9,30.0,2150.0,11365,186800.0
nyc,3126890,Kola 2064 Barnes ave.,Multifamily Housing,76.3,71.0,349.9,10462,61807.0
