city,property_id,property_name,year,property_type,gross_floor_area_sqft,energy_star_score,electricity_kbtu,natural_gas_kbtu,water_kgal,chicago_energy_rating,address,zip,year_built
chicago,103634,Lewis & O'Malley,2020,College/University,380371.0,,11815986.2,14882419.3,,4.0,25 E Jackson Blvd,60604,1928.0
chicago,101975,Daley Center,2020,College/University,371257.0,,6953339.0,17289229.8,,,14 E Jackson Blvd,60604,1930.0
chicago,103770,CME Group Inc,2020,Financial Office,311966.0,7.0,31207840.0,,,1.0,333 S LaSalle St,60604,1997.0
chicago,157988,Union League Club Of Chicago,2020,Hotel,311794.0,29.0,9192484.8,49186002.0,,2.0,65 W Jackson Blvd,60604,1926.0
chicago,160277,208 S La Salle Whole Building,2020,Hotel,907563.0,69.0,26489804.9,38538803.5,,4.0,208 S LaSalle St,60604,1911.0
chicago,101757,IL0000FC - Chicago Federal Ctr,2020,Mixed Use Property,3176860.0,76.0,83287237.6,101934238.4,,4.0,219 S Dearborn,60604,1975.0
chicago,157993,,2020,Multifamily Housing,167940.0,4.0,7018869.0,13800699.7,,1.0,343 S DEARBORN ST,60604,1896.0
chicago,160455,Infinite Chicago,2020,Multifamily Housing,215000.0,89.0,4997775.0,7263767.4,,4.0,28 E Jackson Blvd,60604,1911.0
chicago,239946,Metropolitan Tower Condo Association,2020,Multifamily Housing,670000.0,66.0,15085329.6,21296734.6,,3.0,310 S Michigan Ave,60604,1924.0
chicago,101876,55 E Jackson Blvd,2020,Office,434169.0,25.0,20670807.3,57731584.2,,1.0,55 E Jackson Blvd,60604,1961.0
chicago,101731,175 W Jackson,2020,Office,1863650.0,80.0,45549193.3,38006992.0,,3.5,175 W Jackson,60604,1928.0
chicago,101856,111 West Jackson,2020,Office,692429.0,74.0,18726427.2,24583671.1,,4.0,111 W Jackson Blvd,60604,1962.0
chicago,103721,The Rookery Building,2020,Office,337879.0,,19209426.9,,,2.0,209 S LaSalle St,60604,1886.0
chicago,101891,224 S Michigan Ave,2020,Office,412504.0,90.0,13254701.3,10521053.7,,4.0,224 S Michigan Ave,60604,1904.0
chicago,118349,Chicago Bar Association,2020,Office,99051.0,45.0,8086354.6,,,2.0,321 S Plymouth Ct,60604,1990.0
chicago,103595,Chicago Board of Trade Building,2020,Office,1559956.0,77.0,70963374.5,,,4.0,141 W Jackson Blvd,60604,1930.0
chicago,156536,228 South Wabash Building,2020,Office,64630.0,66.0,3248369.8,,,4.0,228 S Wabash Ave,60604,1930.0
chicago,175995,IL2125ZZ-11 West Quincy,2020,Office,120593.0,89.0,2226242.8,2087721.5,,4.0,11 W Quincy Ct,60604,1985.0
chicago,101950,332 Property LLC,2020,Office,529401.0,70.0,14940005.4,28553989.2,,4.0,332 S Michigan Ave,60604,1910.0
chicago,101559,IL0303ZZ - Metcalf Federal Bldg,2020,Office,868473.0,86.0,31159545.0,,,4.0,77 W Jackson,60604,1991.0
chicago,125048,218 South Wabash Building,2020,Office,111550.0,72.0,5111336.6,,,4.0,218 S Wabash Av,60604,1900.0
chicago,250134,Central Standard Building,2020,Office,1178147.0,84.0,33974897.5,21658142.1,,4.0,231 S LaSalle St,60604,1924.0
chicago,101567,The Monadnock Building,2020,Office,496749.0,98.0,5455092.3,11754606.5,,4.0,53 W Jackson Blvd,60604,1890.0
chicago,103692,CNA Building,2020,Office,1478801.0,73.0,45840107.6,64228995.2,,4.0,333 S Wabash Ave,60604,1972.0
chicago,160197,Symphony Center,2020,Performing Arts,294211.0,,9351104.7,14470909.4,,3.0,220 S Michigan Ave,60604,1997.0
chicago,137104,,2020,,161484.0,,,,,0.0,1503 1509 S STATE ST,60605,
chicago,157986,Essex Hotel,2020,,112000.0,,,,,,800 S Michigan Ave,60605,
chicago,175745,,2020,,54000.0,,,,,0.0,1340  S MICHIGAN AVE,60605,
chicago,256681,,2020,,65000.0,,,,,0.0,1112 S Wabash Avenue,60605,
chicago,159415,Astoria Tower,2020,,304406.0,,,,,0.0,8 E 9th St,60605,
chicago,254356,"British International School of Chicago, South Loop",2020,,75714.0,,,,,0.0,161 W 9TH ST,60605,
chicago,158158,Travelodge by Wyndham Downtown Chicago,2020,,140000.0,,,,,0.0,61 67 E HARRISON ST,60605,
chicago,158453,The Buckingham,2020,,210390.0,,,,,0.0,59 E Van Buren St,60605,
chicago,256527,Hilton Garden Inn,2020,,95200.0,,,,,0.0,55 E 11Th St,60605,
chicago,156557,542 S Dearborn,2020,,85227.0,,,,,0.0,542 S Dearborn St,60605,
chicago,172795,Best Western Grant Park Hotel,2020,,87300.0,,,,,0.0,1100  S MICHIGAN AVE,60605,
chicago,175433,1130 S Wabash Ave,2020,,54215.0,,,,,0.0,1130 S Wabash Ave,60605,
chicago,256813,,2020,,50000.0,,,,,0.0,639 W ROOSEVELT RD,60605,
chicago,131999,,2020,,50400.0,,,,,0.0,646 652 S CLARK ST,60605,
chicago,156772,The LaSalle Atrium Building,2020,,173209.0,,,,,,401 S LASALLE ST,60605,
chicago,101569,Robert Morris Center,2020,,517424.0,,,,,,401 S State St,60605,
chicago,160284,1251/1255 S. Michigan,2020,,642408.0,,,,,0.0,1255 S Michigan Ave,60605,
chicago,116697,,2020,,166015.0,,,,,0.0,1322 1328 S WABASH AVE,60605,
chicago,251929,600 S Michigan Ave,2020,College/University,175129.0,,8232944.7,5691040.3,,3.0,600 S Michigan Ave,60605,1960.0
chicago,161147,72 E 11th St,2020,College/University,66796.0,,2312627.1,3547659.9,,3.0,72 E 11th St,60605,1927.0
chicago,103617,33 E Congress,2020,College/University,153876.0,,5500796.3,3578430.2,,3.0,33 E Congress Pkwy,60605,1925.0
chicago,251945,916 S Wabash Ave,2020,College/University,66358.0,,4321280.7,581830.0,,2.0,916 S Wabash Ave,60605,1930.0
chicago,161150,1104 S Wabash Ave,2020,College/University,166094.0,,5543481.1,3759709.8,,4.0,1104 S Wabash Ave,60605,1960.0
chicago,165439,Spertus Institute for Jewish Learning and Leadersh,2020,College/University,142776.0,,6159536.5,,,4.0,610 S Michigan Ave,60605,2007.0
chicago,158429,623 S Wabash Ave,2020,College/University,206130.0,,6653362.0,4179800.0,,4.0,623 S Wabash Ave,60605,1960.0
chicago,101784,Auditorium Building,2020,College/University,598474.0,,10609389.2,11140366.0,,4.0,430 S Michigan Ave,60605,1889.0
chicago,161103,618 S Michigan Ave,2020,College/University,91447.0,,6947094.4,2586560.2,,1.0,618 S Michigan Ave,60605,1925.0
chicago,161145,624 S Michigan Ave,2020,College/University,161155.0,,3958795.3,4072550.2,,4.0,624 S Michigan Ave,60605,1960.0
chicago,256781,,2020,College/University,122256.0,,3401542.3,2349539.9,,4.0,754 S WABASH AVE,60605,2019.0
chicago,131236,CoreSite,2020,Data Center,160000.0,98.0,117139297.4,,,4.0,427 S LaSalle St,60605,1919.0
chicago,168367,Digital Printer's Row,2020,Data Center,337117.0,1.0,121202119.8,1187865.0,,1.0,600 S Federal St,60605,1912.0
chicago,101549,Chicago Board Options Exchange,2020,Financial Office,348589.0,53.0,44648287.8,,,2.5,400 S LaSalle St,60605,1983.0
chicago,158295,Congress Plaza Hotel,2020,Hotel,600700.0,83.0,13065511.3,43924698.8,,4.0,520 S Michigan Ave,60605,1873.0
chicago,175953,,2020,Hotel,150000.0,92.0,4538789.6,6367490.0,,4.0,500  S DEARBORN ST,60605,1896.0
chicago,160198,"The Blackstone, A Renaissance Hotel",2020,Hotel,385000.0,99.0,6875145.0,11153711.0,,4.0,636 S Michigan Ave,60605,2008.0
chicago,157955,Hilton Chicago,2020,Hotel,2054590.0,92.0,56853318.8,86384061.1,,4.0,720 S Michigan Ave,60605,1927.0
chicago,175905,"Hostelling International Chicago, The J. Ira and Nicki Harris Family Hostel",2020,Hotel,100535.0,29.0,7024762.7,2758919.2,,2.0,24 E Congress Pkwy,60605,1880.0
chicago,250046,"Jones College Prep, William - CPS",2020,K-12 School,240289.0,40.0,8316262.1,8334629.8,,2.5,600 S State St,60605,2013.0
chicago,251878,South Loop -CPS,2020,K-12 School,57995.0,2.0,4309747.1,2457310.2,,1.0,1212 S Plymouth Ct,60605,1987.0
chicago,157964,Harold Washington Library,2020,Library,756640.0,,58999212.6,,,1.0,400 S State St,60605,1991.0
chicago,160297,Roosevelt Collection,2020,Mixed Use Property,1686996.0,95.0,27260492.2,13816677.9,,4.0,150 W Roosevelt Rd,60605,2009.0
chicago,121587,,2020,Mixed Use Property,105200.0,,,2880187.1,,,1550  S INDIANA AVE,60605,1910.0
chicago,256557,1407 on Michigan,2020,Mixed Use Property,110497.0,42.0,5483834.3,5314679.9,,2.0,1411 S Michigan Avenue,60605,2018.0
chicago,103638,The Field Museum,2020,Mixed Use Property,1280537.0,,53837201.6,79910087.7,,,1400 S Lake Shore Dr,60605,1921.0
chicago,160347,Dwight Lofts LLC,2020,Multifamily Housing,205348.0,79.0,7500367.8,9142095.7,,4.0,642 S Clark St,60605,2008.0
chicago,172765,,2020,Multifamily Housing,157844.0,53.0,2857841.7,11837629.5,,2.5,820  S PARK TER,60605,1979.0
chicago,147855,,2020,Multifamily Housing,198033.0,71.0,3055452.7,6815482.6,,3.5,170  W POLK ST,60605,2007.0
chicago,172759,,2020,Multifamily Housing,198000.0,66.0,4158634.2,7147423.7,,3.0,161  W HARRISON ST,60605,1995.0
chicago,173455,,2020,Multifamily Housing,56364.0,27.0,2152320.3,2406363.9,,2.0,521 531 S DEARBORN ST,60605,1892.0
chicago,239078,801 South Plymouth Condo Association,2020,Multifamily Housing,270000.0,54.0,7891208.2,,,3.5,801 S Plymouth Ct,60605,1983.0
chicago,114125,,2020,Multifamily Housing,131640.0,78.0,2600899.3,4748019.8,,3.5,1430 1440 S MICHIGAN AVE,60605,1999.0
chicago,172762,Printers Row Condominium Association,2020,Multifamily Housing,225000.0,67.0,4455594.4,8575434.1,,4.0,711 S DEARBORN ST,60605,1978.0
chicago,254572,Carriage House,2020,Multifamily Housing,146930.0,87.0,2250647.3,5560208.3,,4.0,1545 S State St,60605,1908.0
chicago,172761,Cosmopolitan Lofts Condominium Association,2020,Multifamily Housing,100448.0,99.0,1429501.7,2081446.0,,4.0,1133 1137 S WABASH AVE,60605,1892.0
chicago,254348,1000 South Clark,2020,Multifamily Housing,486780.0,60.0,13965275.5,15161083.8,,2.5,1000 S CLARK ST,60605,2016.0
chicago,172772,Manhattan Building,2020,Multifamily Housing,121000.0,11.0,7960779.5,177500.0,,1.0,423 439 S DEARBORN ST,60605,1891.0
chicago,253958,Peterson Lofts Condominium Association,2020,Multifamily Housing,82500.0,89.0,1421882.7,3052042.0,,4.0,523 S Plymouth Ct,60605,1915.0
chicago,157971,Michigan Avenue Lofts,2020,Multifamily Housing,604881.0,60.0,10557798.9,22794437.1,,2.5,910 S Michigan Ave,60605,1911.0
chicago,161131,731 S Plymouth Ct,2020,Multifamily Housing,151865.0,46.0,6054672.5,2473410.2,,3.0,731 S Plymouth Ct,60605,1913.0
chicago,241873,The Columbian Condominium Association,2020,Multifamily Housing,541521.0,69.0,10148321.9,18968706.4,,3.0,1160 S Michigan Ave,60605,2007.0
chicago,113452,,2020,Multifamily Housing,161250.0,88.0,3565420.7,4333208.3,,4.0,1115  S PLYMOUTH CT,60605,1978.0
chicago,156696,,2020,Multifamily Housing,155000.0,84.0,2242281.1,5445803.1,,4.0,1307 1313 S WABASH AVE,60605,1929.0
chicago,256640,,2020,Multifamily Housing,92440.0,47.0,14820359.6,32283000.4,,2.0,1251 S. Michigan Avenue,60605,2006.0
chicago,229402,State Place Condominium Association,2020,Multifamily Housing,542774.0,100.0,1746254.8,22757323.1,,4.0,1101 S State St,60605,2005.0
chicago,240338,Lakeside on the Park Condominium,2020,Multifamily Housing,267040.0,64.0,5108920.7,10285957.6,,3.0,1250 S INDIANA AVE,60605,2004.0
chicago,157618,,2020,Multifamily Housing,165000.0,47.0,4363886.7,3690419.5,,2.0,61 W 15TH ST,60605,2000.0
chicago,157599,Dearborn Tower Condominium Association,2020,Multifamily Housing,921603.0,99.0,10659384.5,20518899.8,,4.0,1530 S State St,60605,2001.0
chicago,255028,1001 South State,2020,Multifamily Housing,601577.0,70.0,14639070.2,12670024.8,,3.0,1001 S STATE ST,60605,2016.0
chicago,239488,1111 S. Wabash Condominium Association,2020,Multifamily Housing,499172.0,20.0,12625262.8,26980933.6,,1.0,1111 S Wabash Ave,60605,2005.0
chicago,137212,,2020,Multifamily Housing,138110.0,92.0,1691092.9,4487211.2,,4.0,1439  S MICHIGAN AVE,60605,1920.0
chicago,254329,901 South Plymouth Condominium Association,2020,Multifamily Housing,199600.0,58.0,5821462.7,4643106.7,,3.5,901 S Plymouth Ct,60605,1979.0
chicago,101557,Atlas 2 E 8th St,2020,Multifamily Housing,340887.0,14.0,10027810.5,22437698.5,,1.0,2 E 8th St,60605,1985.0
chicago,244534,One Museum Park East Condominium Association,2020,Multifamily Housing,1151549.0,81.0,19781459.6,39525344.4,,4.0,1211 S Prairie Ave,60605,2008.0
chicago,256677,,2020,Multifamily Housing,186110.0,76.0,4072645.0,2529136.2,,3.5,1143 S Plymouth Court,60605,1982.0
chicago,113466,Franklin Building,2020,Multifamily Housing,80626.0,46.0,2064171.3,4736631.8,,2.0,720  S DEARBORN ST,60605,1912.0
chicago,134835,,2020,Multifamily Housing,75000.0,82.0,1205701.9,1857675.6,,4.0,900 902 S WABASH AVE,60605,2000.0
chicago,240518,Museum Pointe CA,2020,Multifamily Housing,526100.0,72.0,8999130.1,19166089.5,,3.5,233 E 13th St,60605,2005.0
chicago,140991,One East 15th Place,2020,Multifamily Housing,240000.0,53.0,5699800.8,8635636.7,,3.5,1529  S STATE ST,60605,2001.0
chicago,254065,1345 South Wabash Condominium,2020,Multifamily Housing,205500.0,85.0,3122669.4,6985315.8,,4.0,1345 S Wabash Ave,60605,2015.0
chicago,256558,The Paragon Chicago,2020,Multifamily Housing,660472.0,,11213620.2,15786758.1,,,1326 S Michigan Avenue,60605,2019.0
chicago,238712,899 South Plymouth Court Condominium Association,2020,Multifamily Housing,263800.0,38.0,10341424.6,6049015.8,,1.5,899 S Plymouth Ct,60605,1980.0
chicago,160323,One Place Condominium Association,2020,Multifamily Housing,312000.0,37.0,6808168.9,15063578.1,,2.5,1 E 8th St,60605,2008.0
chicago,172771,,2020,Multifamily Housing,142500.0,54.0,2908177.2,5375008.9,,2.5,80  W HARRISON ST,60605,1925.0
chicago,232666,Transportation Building Condominium Association,2020,Multifamily Housing,447776.0,78.0,12611243.5,5592482.1,,3.5,600 S Dearborn St,60605,1911.0
chicago,159411,1130 S Michigan Ave,2020,Multifamily Housing,810159.0,60.0,15394169.5,40738355.7,,2.5,1130 S Michigan Ave,60605,1967.0
chicago,253982,AMLI Lofts Polk,2020,Multifamily Housing,242886.0,79.0,5808135.4,5080799.8,,3.5,111 W Polk St,60605,2014.0
chicago,244200,Michigan Avenue Tower Condominium Association,2020,Multifamily Housing,441181.0,51.0,11810740.5,14165958.4,,3.5,1250 S Michigan Ave,60605,2008.0
chicago,116702,,2020,Multifamily Housing,62100.0,40.0,3075057.7,6339610.1,,2.5,1521  S WABASH AVE,60605,2000.0
chicago,256799,,2020,Multifamily Housing,200675.0,88.0,3388228.7,8231208.9,,4.0,51 E 14TH ST,60605,2019.0
chicago,159315,1401 S State St,2020,Multifamily Housing,354598.0,87.0,8979221.0,2845600.0,,4.0,1401 S State St,60605,2008.0
chicago,244600,One Museum Park West,2020,Multifamily Housing,809005.0,53.0,19985281.4,29349962.5,,2.5,1201 S Prairie Ave,60605,2008.0
chicago,157997,,2020,Multifamily Housing,198848.0,55.0,6144818.0,8325357.5,,3.5,407 415 S DEARBORN ST,60605,1893.0
chicago,255945,,2020,Multifamily Housing,296760.0,45.0,9586355.4,11394769.5,,2.0,1140 S Wabash Ave,60605,2017.0
chicago,243937,The Residences of 41 E. 8th Street,2020,Multifamily Housing,409326.0,32.0,8532729.7,19743000.0,,2.5,41 E 8th St,60605,2002.0
chicago,115860,Printers Row Lofts,2020,Multifamily Housing,230247.0,93.0,2812775.9,8620283.4,,4.0,722 740 S FINANCIAL PL,60605,1908.0
chicago,237018,Museum Park Lofts,2020,Multifamily Housing,282718.0,98.0,3154806.9,8540218.7,,4.0,125 E 13th St,60605,2004.0
chicago,256639,MRR 619 S LaSalle LLC,2020,Multifamily Housing,1217060.0,67.0,2472731.0,3740693.2,,3.0,619 S LaSalle,60605,1909.0
chicago,255165,Alta Roosevelt,2020,Multifamily Housing,744961.0,84.0,14317563.5,,,4.0,801 S Financial Place,60605,2017.0
chicago,157602,Prairie House at Central Station,2020,Multifamily Housing,403018.0,32.0,10323384.3,13603403.2,,1.5,1515 S Prairie Ave,60605,2001.0
chicago,251218,Museum Tower Residences Condo Association,2020,Multifamily Housing,425305.0,47.0,10647394.9,19671971.9,,3.0,1335 S Prairie Ave,60605,2003.0
chicago,175157,,2020,Multifamily Housing,270321.0,62.0,4565041.0,4551767.0,,3.0,829 S WABASH AVE,60605,2013.0
chicago,233890,,2020,Multifamily Housing,348944.0,55.0,6834669.0,15892935.7,,3.5,1464 S Michigan Ave,60605,2007.0
chicago,135080,,2020,Multifamily Housing,78000.0,71.0,2356190.7,1242178.2,,3.5,537  S DEARBORN ST,60605,1892.0
chicago,234838,1400 South Michigan,2020,Multifamily Housing,469949.0,62.0,9480013.3,15259903.0,,3.0,1400 S Michigan Ave,60605,2008.0
chicago,172797,,2020,Multifamily Housing,85683.0,41.0,2655716.6,3423351.3,,3.0,888  S MICHIGAN AVE,60605,2002.0
chicago,142759,,2020,Multifamily Housing,108010.0,38.0,4667489.7,1058113.8,,1.5,124  W POLK ST,60605,1993.0
chicago,159311,(ILCH1212) - Park Michigan [external],2020,Multifamily Housing,313446.0,6.0,17573117.4,4442990.5,,1.0,1212 S Michigan Ave,60605,1981.0
chicago,166264,University Center Chicago,2020,Multifamily Housing,674000.0,82.0,19057616.7,22864670.2,,4.0,525 S State St,60605,2004.0
chicago,242643,(IL296) - 1400 Museum Park Condo,2020,Multifamily Housing,645473.0,98.0,11721374.2,9670043.1,,4.0,100 E 14th St,60605,2008.0
chicago,238355,Museum Park Tower 1 Condominium Association,2020,Multifamily Housing,379033.0,40.0,8931101.0,16540841.8,,1.5,1322 S Prairie Ave,60605,2001.0
chicago,116144,,2020,Multifamily Housing,125000.0,84.0,2071005.5,5013856.9,,4.0,633  S PLYMOUTH CT,60605,1895.0
chicago,254984,ONE 333,2020,Multifamily Housing,280179.0,30.0,10448198.9,11913532.3,,1.0,1333 S WABASH AVE,60605,2016.0
chicago,238365,Vision On State Condominium Association,2020,Multifamily Housing,373801.0,27.0,10299005.9,13369700.2,,1.0,1255 S State St,60605,2007.0
chicago,160349,AMLI Lofts,2020,Multifamily Housing,243432.0,93.0,4767307.9,4509465.7,,4.0,850 S CLARK ST,60605,2014.0
chicago,253962,Moser Building Condominium Association,2020,Multifamily Housing,144649.0,99.0,1686705.1,3747464.7,,4.0,621 S Plymouth Ct,60605,1915.0
chicago,251255,Tower Residences Condominium Association,2020,Multifamily Housing,605856.0,72.0,10703996.6,26204472.7,,3.5,1235 S Prairie Ave,60605,2006.0
chicago,254066,1515 S Michigan Condominium Association,2020,Multifamily Housing,76861.0,78.0,1341407.4,2423719.7,,3.5,1515 S Michigan Ave,60605,1997.0
chicago,241550,Lofts At Museum Park Condominium Association,2020,Multifamily Housing,330065.0,62.0,7389815.2,,,3.0,1305 S Michigan Ave,60605,2004.0
chicago,114120,,2020,Multifamily Housing,138000.0,67.0,4614031.0,1858701.6,,4.0,1169 S PLYMOUTH CT,60605,1978.0
chicago,146962,,2020,Multifamily Housing,75000.0,94.0,1071292.9,1331542.8,,4.0,1440  S WABASH AVE,60605,2009.0
chicago,251944,820 S Michigan Ave,2020,Multifamily Housing,112941.0,22.0,6905164.6,28040.0,,2.0,820 S Michigan Ave,60605,1949.0
chicago,255743,Burnham Pointe,2020,Multifamily Housing,532581.0,1.0,14995319.4,50180103.1,,1.0,730 South Clark Street,60605,2008.0
chicago,159416,AMLI 900,2020,Multifamily Housing,571810.0,47.0,19760298.0,8244540.9,,2.0,900 S Clark St,60605,2008.0
chicago,172529,One East 14th Place,2020,Multifamily Housing,204036.0,86.0,3836227.8,4430539.9,,4.0,5 E 14th Pl,60605,2000.0
chicago,172542,,2020,Multifamily Housing,334816.0,64.0,3848507.9,23639871.6,,4.0,1430  S INDIANA AVE,60605,1982.0
chicago,222707,Landmark Lofts Condominium Association,2020,Multifamily Housing,122812.0,74.0,2259300.2,6339243.7,,4.0,1516 1518 S WABASH AVE,60605,2000.0
chicago,251213,Burnham Park Plaza Condo,2020,Multifamily Housing,434888.0,48.0,14474069.2,12365812.2,,2.0,40 E 9th St,60605,1915.0
chicago,256550,NEMA Chicago,2020,Multifamily Housing,1343820.0,60.0,32621765.2,38781158.3,,3.5,1200 S Indiana Ave,60605,2019.0
chicago,252071,Library Tower Condo Assoc.,2020,Multifamily Housing,387025.0,72.0,7950181.2,14376343.1,,3.5,520 S State St,60605,2008.0
chicago,165062,Adler Planetarium,2020,Museum,175000.0,,5927156.1,3615000.1,,,1300 S Lake Shore Dr,60605,1930.0
chicago,101560,IL0054ZZ - Clark Fedral Bldg,2020,Office,636217.0,42.0,29743740.4,37313760.5,,3.0,536 S Clark St,60605,1912.0
chicago,134792,,2020,Office,80000.0,88.0,1576272.3,2496257.9,,4.0,1006 1012 S MICHIGAN AVE,60605,1904.0
chicago,134790,East West University - The Loftrium,2020,Office,95800.0,59.0,6258037.8,,,3.5,815 823 S WABASH AVE,60605,1912.0
chicago,156549,601 S LaSalle,2020,Office,80000.0,,4063815.2,359809.0,,2.0,601 S LaSalle St,60605,1917.0
chicago,101807,Fine Arts Building,2020,Office,160558.0,64.0,2539990.0,13074775.0,,4.0,408 410 S Michigan Ave,60605,1884.0
chicago,103651,Four40,2020,Office,1281028.0,68.0,75277389.5,360852.7,,4.0,440 S LaSalle St,60605,1984.0
chicago,134800,Dearborn Station,2020,Other,145809.0,,5022150.2,8167780.7,,,47 W Polk St,60605,1885.0
chicago,166134,John G Shedd Aquarium,2020,Other,452756.0,,54056852.7,29225848.1,,1.0,1200 S Lake Shore Dr,60605,1929.0
chicago,158215,Wabash Building,2020,Residence Hall/Dormitory,414585.0,,15457449.0,17365688.0,,,425 S Wabash Ave,60605,2011.0
chicago,210090,,2020,Residence Hall/Dormitory,95466.0,5.0,12771429.9,,,1.0,600 618 S WABASH AVE,60605,2005.0
chicago,119071,"Target, Chicago South Loop (1889)",2020,Retail Store,345933.0,62.0,11265400.7,3220100.2,,4.0,1154 S Clark St,60605,2004.0
chicago,116720,,2020,Senior Living Community,71586.0,12.0,1919280.7,3986500.3,,1.0,1400  S INDIANA AVE,60605,1998.0
chicago,107850,300 W Adams,2020,,289000.0,,,,,0.0,300 W Adams,60606,
